alpha,beta,p_stay_noreward,p_stay_reward
0.27088206,-0.024738479,0.56730944,0.56122708
0.33236258,-0.091606296,0.58233412,0.55990001
0.26704608,-0.044106179,0.56636758,0.55550527
0.14595595,0.0737255,0.53642435,0.55470055
0.14131837,0.10740914,0.53527091,0.56186327
0.11731714,0.17936841,0.52929569,0.57363207
0.17681476,0.16615384,0.54408889,0.58491145
0.091746779,0.096969442,0.52292062,0.54703953
0.17633791,-0.072797253,0.5439706,0.52586206
0.22150767,-0.053625833,0.5551516,0.54187216
0.3494643,-0.15226628,0.58648767,0.54914036
0.11783183,0.029839566,0.52942392,0.53685091
0.16879934,0.10712257,0.54209992,0.56854614
0.062524605,0.058983177,0.51562606,0.53033963
0.12339462,0.20272431,0.53080957,0.58081475
0.13299986,0.21526529,0.53320104,0.58619682
0.15220446,0.014454019,0.53797783,0.54156845
0.26256075,0.0032596563,0.56526568,0.56606653
0.26838416,-0.034933013,0.56669618,0.55809916
0.19998134,0.016407858,0.54982938,0.55388719
0.16331798,0.11594939,0.54073898,0.5693666
0.16331798,0.11594939,0.54073898,0.5693666
0.15308565,0.24628476,0.53819685,0.59853639
0.32743543,-0.021360559,0.58113525,0.57592689
0.24799358,-0.095090117,0.56168259,0.53815156
0.28127825,0.11548515,0.56985958,0.59790978
0.31460909,-0.0331001,0.57800989,0.56991614
0.17433545,0.18788447,0.54347381,0.58957771
0.16450465,0.093824518,0.54103367,0.56422552
0.11330067,0.16732767,0.52829491,0.56970026
0.2782989,-0.073273654,0.56912913,0.55107751
0.36178618,-0.071249344,0.58947275,0.57212755
0.27597135,-0.16644289,0.56855827,0.52735477
0.059141463,0.21983316,0.51478106,0.56929482
0.020855794,0.20417799,0.50521376,0.55602223
0.041474662,0.20658874,0.51036718,0.56169978
0.098176682,0.24210846,0.52452448,0.58425979
0.27244991,-0.068734958,0.56769425,0.55075334
0.15827524,0.095969292,0.53948641,0.56322095
0.20409748,0.022598742,0.55084798,0.55643258
0.2152846,0.031479321,0.55361424,0.56137983
0.25396486,-0.038568794000000003,0.56315215,0.55364178
0.24489798,0.017120539,0.56092032,0.56513242
0.21070813,0.077294946,0.552483,0.57150718
0.097503898,0.11430837,0.52435668,0.55275598
0.14098144,0.18255797000000001,0.5351871,0.58018659
0.10153984,0.073564156,0.52536317,0.54366449
0.080585528,0.10365256,0.52013549,0.54592968
0.1195477,0.17388928,0.52985138,0.57283736
0.11741864,0.16003547,0.52932098,0.56892196
0.25590328,-0.061351902,0.56362896,0.54848501
0.18514458,0.096438522,0.54615438,0.5699343
0.22105484,-0.047615055,0.55503977,0.54325158
0.21860796,-0.051202615,0.55443538,0.54175387
0.19893824,0.0063427949,0.54957118,0.55114079
0.19466908,0.092153133,0.54851416,0.57121798
0.17527947,0.086159125,0.54370802,0.5649899
0.16932728,0.1737811,0.54223096,0.58494539
0.08322366,0.10910775,0.52079391,0.54793518
0.10982344,0.17898513,0.5274283,0.57170443
0.28422542,0.012330489,0.57058184,0.57360036
0.19186614,-0.029291424,0.54781993,0.5405544
0.24383053,0.05997984,0.56065741,0.57537373
0.22095429,0.052447594,0.55501493,0.56792787
0.21382795,0.041487879,0.55325423,0.56348447
0.19097097,0.011839605,0.54759817,0.55052956
0.22954617,0.10403636,0.55713588,0.58263081
0.13633862,0.16928925,0.53403195,0.57581772
0.093611314,0.049146841,0.52338575,0.53562905
0.094733937,0.065530581,0.52366579,0.53998059
0.23028565,0.12467336,0.55731833,0.58781961
0.21423699,0.1156864,0.55335533,0.58174074
0.21467621,0.13849269,0.55346388,0.58738582
0.19077164,0.03864419,0.54754879,0.55710372
0.15570134,0.085450179,0.53884689,0.5599974
0.10775937,0.18259943,0.5269138,0.57208397
0.23871991,0.016268741,0.55939817,0.56340399
0.25656416,-0.083976279,0.5637915,0.54304019
0.24764382,0.020234551,0.56159648,0.56657197
0.22518658,0.060734068,0.55605995,0.57099715
0.13216419,0.055872423,0.53299304,0.54687113
0.14360718,0.11671406,0.53584022,0.56471526
0.23546567,-0.0076682037,0.55859593,0.55670437
0.25152471,0.048791789,0.56255175,0.57451989
0.19313714,0.076601434,0.54813475,0.56702872
0.21370561,0.028538473,0.55322399,0.56026659
0.20786827,-0.022430313,0.55178075,0.5462271
0.16730099,-0.015098384,0.54172796,0.53797737
0.25573948,0.048750646,0.56358868,0.5755398
0.20405093,-0.039837021,0.55083646,0.54096147000000006
0.20393207,0.004197574,0.55080706,0.55184539
0.18475891,0.020551451,0.54605878,0.55114805
0.12029249,0.11220692,0.53003691,0.55786443
0.18254391,0.14876142,0.54550967,0.58207695
0.11826815,0.09435742,0.52953262,0.55295703
0.24063387,0.072539351,0.55986985,0.57765962
0.16703111,0.021375544,0.54166096,0.54696283
0.16063649,0.0138059,0.54007299,0.54350034
0.22944181,0.090769058,0.55711013,0.57937564
0.21264542,0.020949539,0.55296194,0.55813463
0.19641282,0.014141869,0.54894595,0.55244506
0.21525141,0.054127775,0.55360603,0.56694049
0.11080094,0.04074382,0.52767193,0.53781385
0.10595007,0.015470221,0.52646277,0.53031783
0.28950886,0.048929864000000003,0.57187589,0.58381122
0.11218546,0.1759279,0.52801699,0.57153419
0.19437367,0.032019124,0.548441,0.55635769
0.24559801,0.10172902,0.56109273,0.58596924
0.21926176,-0.021691741,0.55459688,0.54923246
0.24755751,-0.033948655,0.56157523,0.55320008
0.25819524,0.012139374,0.56419259,0.56717505
0.24608671,-0.018788432,0.56121307,0.55658118
0.13051192,-0.060232721,0.53258174,0.51756257
0.14390354,-0.038162447,0.53591393,0.52641067
0.23768511,-0.070863306,0.5591431,0.541609
0.24721043,-0.11087738,0.56148977,0.53403057
0.23245272,-0.075240311,0.55785291,0.53922235
0.1880261,0.057400954,0.54686852,0.56105062000000006
0.21102911,0.035593426,0.55256236,0.56134502
0.22400772,-0.04920363,0.55576892,0.54359008
0.090252591,0.10218292,0.52254784,0.54796096
0.16320667,0.073302492,0.54071134,0.55885321
0.14737848,-0.022854312,0.53677808,0.53109088
0.19295186,-0.013353788,0.54808886,0.54477922
0.25296481,0.15027909,0.56290611,0.59946679
0.25367182,-0.11973887,0.56308005,0.53343327
0.29927745,-0.14683717,0.57426587,0.53803644
0.34423027,-0.13348796,0.58521774,0.55249145
0.30750404,-0.021056285,0.57627591,0.57112626
0.23610934,-0.0023694954,0.55875464,0.55817036
0.23798602,-0.03277163,0.55921728,0.55112431
0.22508636,-0.033292958,0.55603521,0.54780191
0.25533852,0.014575831,0.56349005,0.56707188
0.2173136,0.024372155,0.5541156,0.56012903
0.22270468,-0.0063045955,0.55544719,0.55388989
0.22645616,0.11008508,0.55637333,0.5833501
0.16287765,0.078971081,0.54062963,0.56016919
0.16303095,0.058275443,0.5406677,0.55510189
0.059646662,0.098376264,0.51490725,0.53942373
0.15054173,0.24878003,0.53756452,0.59852469
0.11080373,0.012117767,0.52767263,0.53069174
0.10596968,0.013904166,0.52646766,0.52993263
0.083111339,0.03374716,0.52076588,0.52918142
0.36387695,-0.039234476,0.58997861,0.58045524
0.33817475,-0.047184822,0.58374708,0.57223847
0.24591885,-0.22323814,0.56117174,0.50566993
0.22875779,-0.15193835,0.55694135,0.51919542
0.29914076,-0.028184903,0.57423245,0.56732755
0.32088187,-0.077094291,0.57953915,0.56064683
0.32953715,-0.10825411,0.58164675,0.55509612
0.30461102,-0.17508212,0.57556933,0.53233703
0.336705,-0.094163982,0.58338991,0.56033975
0.031770693,0.13721358,0.50794201,0.54214582
0.12640105,0.16035507,0.53155826,0.57120179
0.22249907,-0.001954706,0.55539642,0.55491369
0.30826949,-0.0018382621,0.57646281,0.57601393
0.31742572,-0.0021529654,0.57869675,0.57817176
0.32776619,0.0065239563,0.58121576,0.58280287
0.34656816,-0.0022238552,0.58578512,0.58524542
0.30862539,-0.10755092,0.5765497,0.55009993
0.17285023,0.060779039,0.54310529,0.55814309
0.18027622,0.10367026,0.54494739,0.57051349
0.16452339,0.10216522,0.54103832,0.56627978
0.11907755,0.16536809,0.52973426,0.57063579
0.11588371,0.15171369,0.52893855,0.56650298
0.097872307,0.12093529,0.52444856,0.55448469
0.21597924,0.075150558,0.55378589,0.5722727
0.14040901,0.048887073,0.5350447,0.54718321
0.18523304,0.013793146,0.5461763,0.54959295
0.26652864,-0.042565807,0.56624049,0.55575784
0.1144376,0.1518808,0.52857822,0.56618885
0.26308587,0.02608861,0.56539471,0.57179402
0.28399682,0.031970626,0.57052582,0.57834117
0.26026646,0.12163655,0.56470179,0.594332
0.16464305,-0.08363195,0.54106803,0.52024171
0.23891475,0.15785524,0.55944619,0.59791137
0.13222574,0.054802565,0.53300836,0.54662126
0.20640064,0.024329467,0.55141775,0.55742798
0.38550434,-0.22742195,0.59519999,0.5394385
0.14219714,0.08980772,0.53548951,0.55774244
0.14591747,0.12988189,0.53641478,0.56851608
0.10208454,0.18650288,0.52549899,0.57165027
0.086081339,0.18386033,0.52150706,0.56707858
0.14314888,0.25937288,0.53572623,0.59929339
0.048486279,0.067459123,0.5121192,0.52895392
0.18128212,-0.078590449,0.54519682,0.52565038
0.16487396000000001,-0.1217443,0.54112537,0.51078074
0.20008917,-0.086471965,0.54985607,0.52837378
0.26614032,-0.036665871,0.56614512,0.55711819
0.19823567,0.020502465,0.54939726,0.55446753
0.10893971,0.11016739,0.52720802,0.55455868
0.26014338,0.0035920764,0.56467154,0.56555433
0.25978511,-0.066676842,0.56458347,0.5481276
0.25543673,0.0080159605,0.56351421,0.56548485
0.25059583,0.042703945,0.56232315,0.57280378
0.23783137,-0.073138897,0.55917916,0.54108031
0.26105809,0.040630125,0.56489637,0.57485516
0.089463209,0.20692441,0.5223509,0.5735592
0.11667418,0.20572057,0.5291355,0.57990776
0.2118208,-0.050963555,0.55275809,0.54012782
0.18241907,0.044863206,0.54547872,0.55657723
0.2198466,0.11117969,0.55474134,0.58200907
0.23270372,0.11044762,0.55791482,0.58495582
0.22946605,0.12074034,0.55711611,0.58666763
0.069717467,0.14402855,0.51742231,0.55323398
0.15659694,0.02020717,0.53906943,0.54408624
0.22255688,-0.07562825,0.55541069,0.53666622
0.26108964,0.010873262,0.56490413,0.56757473
0.21906652,0.040818927,0.55454866,0.56460813
0.22635996,0.068394485,0.55634959,0.5731597
0.15666612,-0.058250897,0.53908662,0.52458397
0.27653098,0.074801984,0.56869554,0.58694078
0.20541324,-0.020087554,0.5511735,0.54619927
0.16218195999999999,0.19847837,0.54045685,0.58920027
0.19648898,-0.068003139,0.54896481,0.53207734
0.25549157,0.13225191,0.5635277,0.59573937
0.25495868,0.10872328,0.56339662,0.58993144
0.090281194,0.034221675,0.52255498,0.53108557
0.12008328,0.049776943,0.5299848,0.54236325
0.17600905,0.032884153,0.54388902,0.55203422
0.28123055,-0.073158051,0.56984788,0.55183126
0.23993597,-0.0052913629,0.55969787,0.55839348
0.23315509,0.084277703,0.55802614,0.57869848
0.14461606,0.056669855,0.53609114,0.55015226
0.23182865,0.071168715,0.55769898,0.57517508
0.23168721,0.084088126,0.55766409,0.57829433
0.19324296,0.13579338,0.54816096,0.58152489
0.19007672,0.1737805,0.54737663,0.58997384
0.016061781,0.13599191,0.50401536,0.53794035
0.090215524,0.23478570000000001,0.5225386,0.5805426
0.30374756,-0.16474107,0.57535838,0.53469577
0.28709219,-0.067879911,0.5712841,0.55458466
0.30315278,-0.055203577,0.57521306,0.56167167
0.25319197,-0.096526725,0.562962,0.5390864
0.21961808,-0.011464198,0.5546849,0.55185139
0.14556659,0.013018657,0.53632752,0.53956343
0.21674616,0.015100189,0.5539754,0.55770334
0.31489115,-0.093068201,0.57807868,0.55522946
0.30259934,-0.15460995,0.57507782,0.53692997
0.34090233,-0.1551537,0.58440969,0.5463041
0.3532935,-0.18991298,0.58741601,0.54075451
0.36806377,-0.12615149,0.59099103,0.56018485
0.35585212,-0.16897602,0.58803598,0.54658354
0.036465426,0.23268848,0.50911535,0.56688518
0.23738363,-0.061217177,0.55906879,0.54392806
0.1530801,0.15340967,0.53819547,0.57602822
0.13235473,0.12182828,0.53304046,0.56320581
0.12396576,0.13714096,0.53095181,0.56490833
0.15368116,0.058554479,0.53834485,0.55286064
0.22334846,0.009757845,0.55560615,0.55801411
0.21565454,0.012841506,0.55370566,0.55687676
0.21075243,0.043695468,0.55249395,0.56327098
0.28920832,-0.023964135,0.5718023,0.56592499
0.24575633,-0.1621806,0.56113171,0.52088178
0.28042879,-3.193576e-5,0.56965134,0.56964352
0.24474528,-0.052272844,0.56088272,0.54797011
0.25758909,-0.010418907,0.56404355,0.56147987
0.24088193,-0.049469098,0.55993098,0.54770764
0.30346117,-0.088791468,0.57528841,0.55346227
0.26960191,-0.01701353,0.56699517,0.56281349
0.25474905,-0.054187151,0.56334506,0.54997307
0.25625405,-0.055236837,0.56371523,0.55008576
0.33359384,-0.04709442,0.58263356,0.57113892
0.18951686,0.0020133185,0.54723791,0.5477367
0.13532199,0.10205389,0.53377897,0.55906688
0.16441867,0.11192083,0.54101232,0.56864858
0.16084567,0.049371424,0.54012495,0.55236159
0.17477788,0.11339498,0.54358358,0.57154876
0.14859233,0.050862312,0.53707988,0.54969901
0.17960354,0.03555388,0.54478058,0.55358281
0.12207394,0.18374071,0.53048064,0.57586334
0.072927233,0.2221627,0.51822373,0.57324177
0.041023223,0.27337095,0.51025437,0.57795747
0.0076318712,0.2807783,0.50190796,0.57160687
0.033594834,0.27678875,0.50839792,0.57697889
0.014433354,0.25277041,0.50360828,0.5664063
0.037623167,0.33430464,0.50940468,0.59192472
0.026023561,0.26280056,0.50650552,0.57170823
0.15826725,0.079760498,0.53948443,0.55922756
0.15839315,0.059027532,0.53951571,0.55414206
0.13010409,0.12019389,0.53248022,0.56224984
0.099531754,0.19624383,0.52486242,0.5734095
0.26132841,-0.041984262,0.56496282,0.55461724
0.2800424,-0.10552432,0.56955662,0.54351912
0.26753297,-0.12126926,0.56648715,0.53650088
0.26550306,-0.0097297309,0.56598858,0.563597
0.18654319,0.014809144,0.54650103,0.5501687
0.14091661,0.24335614,0.53517097,0.59490322
0.24180555,-0.062722128,0.56015855,0.54465158
0.22685302,-0.091015626,0.55647129,0.53390723
0.29592322,-0.013405339,0.57344561,0.57016341
-0.0021603884,0.22856164,0.4994599,0.55635978
0.040266824,0.2011842,0.51006535,0.5600712
0.081879492,0.17057389,0.52045844,0.56278027
0.10226026,0.19979865,0.52554281,0.57494576
0.083478079,0.273253,0.52085741,0.58824889
0.084440299,0.31440458,0.52109754,0.5984101
0.14353902,-0.028849723,0.53582327,0.52864094
0.20832922,0.19772886,0.55189475,0.6001423
0.13956592,-0.057135408,0.53483495,0.52059597
0.14327123,0.02397698,0.53575666,0.54171486
0.19805366,0.14114224,0.5493522,0.58399519
0.1554231,0.12252873,0.53877774,0.56904401
0.1333913,0.032503224,0.53329847,0.54137878
0.17664382,0.092248936,0.54404648,0.56682106
0.3013412,-0.010090879,0.57477035,0.57230221
0.31629183,-0.0048229321,0.57842028,0.57724376
0.18623756,-0.038441706,0.54642528,0.53688185
0.24419503,-0.038786659,0.56074719,0.55117229
0.31593004,-0.14648996,0.57833205,0.54225896
0.31209493,-0.014359212,0.57739653,0.5738889
0.32311983,-0.094340377,0.58008439,0.5569467
0.24369933,0.042669262,0.56062509,0.57110687
0.18712666,0.034469378,0.54664563,0.55517342
0.17050488,0.054033909,0.54252325,0.55590003
0.25904213,0.046129395,0.56440081,0.57570625
0.21553801,-0.10495256,0.55367686,0.52761822
0.21450957,-0.073060335,0.5534227,0.53530347
0.23324805,-0.019245545,0.55804907,0.55329738
0.23364579,0.04505195,0.55814716,0.56922693
0.24150668,0.04540193,0.56008491,0.57123914
0.24150668,0.04540193,0.56008491,0.57123914
0.2481262,-0.011779002,0.56171524,0.55881328
0.26306135,7.1574345e-4,0.56538869,0.56556456
0.26306135,7.1574345e-4,0.56538869,0.56556456
0.2058183,0.07167876,0.5512737,0.56893249
0.27878128,-0.17191691,0.56924741,0.5266907
0.10673085,0.28383211,0.52665741,0.59641821
0.20727195,0.24584114,0.55163326,0.61137914
0.1595697,-0.09326809,0.53980799,0.51656933
0.15429143,0.13363311,0.53849652,0.57148795
0.14615226,0.10045545,0.53647316,0.56134137
0.18449325,0.097723193,0.54599293,0.57008953
0.20495764,0.14508439,0.55106079,0.58662777
0.18748572,0.11023686,0.54673461,0.57388569
0.19591552,0.10423874,0.54882282,0.57448023
0.13440918,0.19248075,0.5335518,0.58100246
0.048708118,0.2388722,0.51217462,0.57140365
0.21233629,-0.0094368634,0.55288552,0.55055155
0.18328778,0.070012941,0.54569409,0.56298875
0.16824199,0.14066038,0.54196156,0.57661732
0.084128968,0.2393271,0.52101985,0.58016629
0.14779348,0.26538246,0.53688126,0.60184917
0.23606704,-0.047643406,0.55874421,0.54696703
0.18374893,0.025588401,0.54580842,0.55214405
0.23094344,0.010708647,0.55748061,0.56012074
0.13215808,0.11333618,0.53299152,0.56106718
0.1894401,0.033585824,0.5472189,0.55552651
0.15675172,0.021567952,0.53910789,0.54446216
0.15874342,0.14461638,0.53960273,0.57526364
0.20690852,0.039779319,0.55154338,0.5613611
0.19351669,0.023254806,0.54822876,0.55398166
0.15410666,0.053758106,0.5384506,0.55177988
0.18471584,0.0057587279,0.54604811,0.54747519
0.21116237,0.10737198,0.5525953,0.57896702
0.15841247,0.07911143,0.53952051,0.55910336
0.20400766,0.035870336,0.55082576,0.55968358
0.16029665,0.14578969,0.53998857,0.57592969
0.16029665,0.14578969,0.53998857,0.57592969
0.10154685,0.1729228,0.52536492,0.56818987
0.058923652,0.054295363,0.51472665,0.52827456
0.19312631,-0.073172802,0.54813207,0.52995247
0.2238822,0.069041462,0.55573793,0.57271174
0.18577584,-0.053079872,0.54631084,0.5331254
0.24241477,0.0039274744,0.56030865,0.561276
0.16567638,0.10268799,0.54132461,0.56669132
0.17511434,0.040255605,0.54366706,0.55363533
0.16940489,0.0020462431,0.54225023,0.54275809
0.29082042,-0.087822044,0.57219697,0.55057603
0.1629383,0.13002662,0.54064469,0.57272184
0.12021901,0.28357094,0.53001861,0.59959789
0.10908069,0.067373312,0.52724316,0.5439994
0.095792253,0.19258895,0.52392977,0.57159978
0.19716561,0.0773144,0.54913234,0.56819241
0.17697032,-0.0074118138,0.54412747,0.54228836
0.1872885,0.10861316,0.54668574,0.57344034
0.24275202,0.059705293,0.56039173,0.57504312
0.17248726,0.1410315,0.54301522,0.57774392
0.18026313,0.098557918,0.54494414,0.56925716
0.19221082,0.0054112892,0.54790531,0.54924536
0.17624436,-0.0086912774,0.54394739,0.54179055
0.20675229,0.0882487,0.55150473,0.57322001
0.27191021,-0.18386781,0.5675618,0.52199639
0.18739984,0.04030851,0.54671333,0.55668238
0.12478174,0.081714273,0.53115502,0.55144134
0.2173989,0.088076509,0.55413668,0.57578048
0.17040797,-0.054411931,0.5424992,0.52896654
0.21608178,-0.016626705,0.55381123,0.54969912
0.21352264,-0.051256679,0.55317877,0.54047771
0.19681959,-0.11997432,0.54904667,0.51920187
0.29256806,0.01298542,0.57262472,0.57579955
0.22447376,0.014743817,0.55588398000000006,0.55952083
0.25209325,-0.021326441,0.56269165,0.55743704
0.21812308,0.0049118579,0.55431559,0.55552874
0.20312992,0.04403618,0.55060858,0.56147886
0.23918875,-0.077582688,0.55951372,0.54031381
0.29789475,-0.032076034,0.57392779,0.56606612
0.23838361,-0.032167867,0.55931528,0.55137202
0.1928746,-0.0043050184,0.54806972,0.5470032
0.19629691,0.057466398,0.54891725,0.56310256
0.15648809,0.098122801,0.53904238,0.56331107
0.1147233,0.17185282,0.52864941,0.57115771
0.1147233,0.17185282,0.52864941,0.57115771
0.046894907,0.18455944,0.51172158,0.55760664
0.10168197,0.24794008,0.52539861,0.58652592
0.17967092,0.080273741,0.54479728,0.56462269
0.2011261,0.0023698198,0.55011271,0.55069914
0.18552785,0.017107544,0.54624938,0.55048621
0.13317518,0.061045698,0.53324468,0.54840316
0.24052736,0.095572213,0.5598436,0.58324275
0.25428944,-0.079245696,0.563232,0.54364954
0.2958788,-0.071254763,0.57343475,0.55592108
0.24091086,-0.08972268,0.5599381,0.53772521
0.23980083,-0.087114338,0.55966457,0.53809764
0.13023231,0.062487865,0.53251214,0.54803147
0.13577346,0.15173135,0.53389132,0.57138516
0.08617696,0.19526169,0.52153092,0.56989889
0.22400877,-0.021016252,0.55576918,0.55057458
0.22744364,0.0441513,0.55661705,0.56748442
0.12932206,0.046779371,0.53228553,0.54391193
0.16711936,0.071386974,0.54168287,0.55934553
0.23654691,0.056271147,0.55886251,0.5726859
0.16645997,0.045675038,0.54151916,0.55283576
0.1099411,0.24725916,0.52745762,0.58836253
0.081006389,0.18446068,0.52024053,0.56597974
0.085306989,0.22031964,0.52131382,0.57581741
0.14215979,0.049020416,0.53548021,0.54765001
0.10687953,0.11064113,0.52669447,0.55416676
0.1117032,0.075172859,0.5278968,0.54658352
0.29075156,-0.05820812,0.57218012,0.55787529
0.11632905,0.01158484,0.52904951,0.53193494
0.15246836,0.13124664,0.53804342,0.57045677
0.15612941,0.11562588,0.53895326,0.56752378
0.1962492,0.080886153,0.54890544,0.56884378
0.19745269,0.12309105,0.54920342,0.57945676
0.12164113,0.088317286,0.53037284,0.55229763
0.19097121,-0.030962589,0.54759823,0.53991703
0.2183243,0.067272307,0.5543653,0.57091777
0.17389498,0.18630196,0.54336452,0.58908811
0.14965371,-0.012581409,0.53734376,0.53421452
0.15759434,0.089287496,0.53931724,0.56140887
0.1938138,0.084091956,0.54830234,0.56903272
0.1938138,0.084091956,0.54830234,0.56903272
0.17426464,0.067686888,0.54345624,0.56019452
0.1864862,0.045914866,0.5464869,0.55784017
0.16436415,0.06076833,0.54099878,0.55604659
0.17805142,0.10316922,0.54439563,0.56984545
0.20259076,0.025440792,0.55047517,0.55676214
0.18711589,0.048329888,0.54664296,0.55859103
0.17651927,0.070718706,0.54401559,0.56149656
0.1867622,-0.050258694,0.54655531,0.53407299
0.23687407,0.089028229,0.55894317,0.58076201
0.2274212,-0.11123003,0.55661151,0.52901516
0.22696636,0.046974856,0.55649926,0.56806021
0.22529357,0.20932938,0.55608636,0.60697704
0.18632803,-0.12725448,0.5464477,0.51476409
0.23999415,-0.015180082,0.55971221,0.55596799
0.30991432,-0.070539814,0.57686435,0.5595595
0.28696603,-0.047500828,0.57125321,0.55958185
0.22190082,-0.01205152,0.55524869,0.55227065
0.29209709,-0.11603577,0.57250946,0.54390198
0.186781,0.060231781,0.54655997,0.56144111
0.22993841,-0.023641436,0.55723266,0.55139211
0.22739743,0.035154822,0.55660565,0.56526359
0.12078403,0.14617368,0.53015935,0.56634588
0.12078403,0.14617368,0.53015935,0.56634588
0.13812953,0.11507469,0.53447758,0.56296501
0.13812953,0.11507469,0.53447758,0.56296501
0.042719281,0.24706225,0.5106782,0.57194265
0.059986609,0.25445618,0.51499216,0.57796932
0.18296745,0.059537257,0.54561468,0.5603308
0.22143873,-0.046643412,0.55513457,0.54358791
0.17156443,0.02366832,0.54278621,0.54865375
0.22336286,0.011797871,0.5556097,0.55852074
0.1541627,0.033313509,0.53846452,0.54673226
0.13501722,0.099042202,0.53370312,0.55824917
0.13719502,0.097364121,0.53424506,0.5583724
0.16701921,0.062047115,0.54165801,0.55701748
0.2441607,-0.12325577,0.56073873,0.53018946
0.12000119,0.16412726,0.52996435,0.57055808
0.061352579,0.26373229,0.51533334,0.58056297
0.05484755,0.28090311,0.51370845,0.58315794
0.092373955,0.20761156,0.52307708,0.57443898
0.13785621,0.14009809,0.53440958,0.56904462
0.13745828,0.093378851,0.53431056,0.55745438
0.27252448,-0.054258713,0.56771256,0.55435084
0.20844819,-0.0019670596,0.55192417,0.55143766
0.20813065,-0.017987406,0.55184564,0.54739311
0.21276543,-0.017169218,0.5529916,0.54874375
0.10747348,0.14376628,0.52684254,0.56248163
0.19216638,0.089070631,0.5478943,0.56984947
0.23717573,0.023793022,0.55901753,0.56487442
0.21390931,0.030478539,0.55327434,0.56079468
0.25047335,-0.0094182408,0.562293,0.55997365
0.25507241,-0.046142915,0.5634246,0.5520432
0.12191376,0.11690522,0.53044075,0.55942259
0.20698166,0.052320667,0.55156147,0.56446478
0.16293499,0.061808847,0.54064387,0.55595065
0.15859148,0.1376426,0.53956498,0.57352165
0.098325159,0.19099922,0.5245615,0.57183072
0.032792237,0.19840285,0.50819732,0.55754269
0.15881322,0.12446527,0.53962007,0.57034981
0.25186252,-0.1656685,0.56263488,0.52153517
0.25186252,-0.1656685,0.56263488,0.52153517
0.23126911,-0.2005012,0.55756095,0.50769137
0.37237776,-0.075427893,0.5920334,0.57369672
0.12450247,-0.0018844242,0.53108547,0.53061616
0.16078185,-0.034461167,0.54010909,0.53153824
0.20559862,0.032909034,0.55121936,0.55934585
0.2298471,-0.075533856,0.55721013,0.53850194
0.12584972,0.10169396,0.53142097,0.55664174
0.2160231,0.094525661,0.55379673,0.5770192
0.20638909,-0.0097694744,0.55141489,0.54899716
0.0212459,0.28389742,0.50531128,0.57569936
0.029417841,0.29959266,0.50735393,0.5815186
0.21308481,0.10973123,0.55307055,0.58001039
0.24248048,0.069601769,0.56032483,0.57739343
0.24809302,-0.046054285,0.56170707,0.55033857
0.26926665,0.0029930225,0.56691286,0.56764757
0.27955334,-0.075290114,0.56943672,0.55088899
0.20072599,-0.055036058,0.55001369,0.5363582
0.26144256,-0.056230623,0.56499087,0.5511237
0.28582909,-0.040265217,0.57097472,0.56108432
0.23115436,0.0037634711,0.55753264,0.55846085
0.16217246,0.091441296,0.54045449,0.56306577
0.2213294,-0.070803903,0.55510757,0.53756048
0.21970079,0.012425091,0.55470533,0.55777229
0.2092428,0.043699222,0.55212067,0.5629005
0.1939403,0.018598382,0.54833367,0.55293555
0.18905533,0.097846938,0.54712356,0.57123759
0.082977614,0.083824038,0.52073251,0.541604
0.10394273,0.25361193,0.52596231,0.58844836
0.14218078,0.24215015,0.53548544,0.59491725
0.14218078,0.24215015,0.53548544,0.59491725
0.076572114,0.17819693,0.51913368,0.56334998
0.13409834,0.10987542,0.53347444,0.56069269
0.21888109,0.075478033,0.55450285,0.57306298
0.20227749,0.018657127,0.55039765,0.55501007
0.26952853,-0.099240774,0.56697716,0.54246936
0.27588448,-0.18769192,0.56853696,0.52203386
0.36193438,-0.12616897,0.58950861,0.55866984
0.34218487,-0.13692764,0.58472116,0.55113491
0.34218487,-0.13692764,0.58472116,0.55113491
0.23718759,-0.020977556,0.55902046,0.55384292
0.10706552,0.25447991,0.52674084,0.58941449
0.1179695,0.045465681,0.52945822,0.54076809
0.1863303,0.055213082,0.54644827,0.56009396
0.16103619,0.10742583,0.54017227,0.56671529
0.24478729,-0.096780961,0.56089306,0.53693418
0.28762993,0.02561922,0.5714158,0.57767814
0.24642812,-0.12676384,0.56129715,0.52988042
0.24973854,-0.10994041,0.56211215,0.53489272
0.20271967,0.050920671,0.55050707,0.56307231
0.21661564,0.061130919,0.55394315,0.56899368
0.17390056,0.14446435,0.54336591,0.57892572
0.14447859,0.093410417,0.53605695,0.55919336
0.20053561,0.13494295,0.54996657,0.5830918
0.18400436,0.2089146,0.54587174,0.59698518
0.20578667,-0.15351824,0.55126588,0.51306413
0.24735197,-0.093234108,0.56152462,0.53845338
0.15424665,0.18801667,0.53848539,0.58474021
0.15023741,0.16968981,0.53748886,0.57930652
0.17523243,0.0981586,0.54369635,0.56792521
0.22372695,-0.16550921,0.5556996,0.51455033
0.17949574,0.15430639,0.54475384,0.5826842
0.1783448,0.18019672,0.54446839,0.58868733
0.13663721,0.12260106,0.53410626,0.56444903
0.12093095,0.093956168,0.53019595,0.55351601
0.25095398,0.15322732,0.56241129,0.59969185
0.069692104,0.069110887,0.51741598,0.53464514
0.12795612,-0.02487712,0.53194546,0.52574696
0.17581416,-0.049474556,0.54384067,0.53154295
