alpha_sbj[1],alpha_sbj[2],alpha_sbj[3],alpha_sbj[4],alpha_sbj[5],alpha_sbj[6],alpha_sbj[7],alpha_sbj[8],alpha_sbj[9],alpha_sbj[10],alpha_sbj[11],alpha_sbj[12],alpha_sbj[13],alpha_sbj[14],alpha_sbj[15],alpha_sbj[16],alpha_sbj[17],alpha_sbj[18],alpha_sbj[19],alpha_sbj[20],beta_sbj[1],beta_sbj[2],beta_sbj[3],beta_sbj[4],beta_sbj[5],beta_sbj[6],beta_sbj[7],beta_sbj[8],beta_sbj[9],beta_sbj[10],beta_sbj[11],beta_sbj[12],beta_sbj[13],beta_sbj[14],beta_sbj[15],beta_sbj[16],beta_sbj[17],beta_sbj[18],beta_sbj[19],beta_sbj[20],kappa_sbj[1],kappa_sbj[2],kappa_sbj[3],kappa_sbj[4],kappa_sbj[5],kappa_sbj[6],kappa_sbj[7],kappa_sbj[8],kappa_sbj[9],kappa_sbj[10],kappa_sbj[11],kappa_sbj[12],kappa_sbj[13],kappa_sbj[14],kappa_sbj[15],kappa_sbj[16],kappa_sbj[17],kappa_sbj[18],kappa_sbj[19],kappa_sbj[20],decay_sbj[1],decay_sbj[2],decay_sbj[3],decay_sbj[4],decay_sbj[5],decay_sbj[6],decay_sbj[7],decay_sbj[8],decay_sbj[9],decay_sbj[10],decay_sbj[11],decay_sbj[12],decay_sbj[13],decay_sbj[14],decay_sbj[15],decay_sbj[16],decay_sbj[17],decay_sbj[18],decay_sbj[19],decay_sbj[20]
0.067953684,0.4921316,0.9744745,0.76702026,0.031176519,0.61911875,0.86003903,0.9843765,0.92406431,0.019721032,0.83150321,0.70168826,2.8721164e-4,0.6346441,0.19598784,0.86587529,0.99926096,0.66805873,0.034149369,0.94524601,6.7060992,0.32730499,2.3018786,0.66155187,0.44151818,0.3316917,0.79181128,1.5265107,1.3952845,0.79738564,0.99480115,0.75910162,0.49285781,0.80012174,0.6377014,1.4406096,0.39597863,1.9818625,0.52180771,1.0017482,0.41844391,-1.3644249,0.4773056,-0.90074613,0.81523291,0.16342861,-0.00814358,-0.34814375,1.1450876,-0.049987378,0.33062126,-0.56129805,0.21612422,0.085069566,0.25717626,-0.15596242,0.96589258,0.79503418,-0.83939516,0.55296276,0.21959697,0.59419432,0.93972433,0.036408255,0.86748163,0.79908561,0.13450871,0.95770482,0.64242293,0.84768693,0.87843775,0.17403977,0.97309154,0.89064533,0.049241177,0.039977719,0.80258603,0.48814902,0.079059748,0.83872909
0.24822844,0.9983388,0.99981722,0.99753544,0.0092843692,0.10638242,0.77894183,0.99893903,0.98230367,0.34132914,0.9993993,0.99863041,0.99343967,0.96693602,0.0045692447,0.97979326,0.032196415,0.49604628,0.9999506,0.70036851,2.1926791,0.12861985,1.8173052,1.0481543,1.9420052,0.14271152,0.74463911,1.5480598,1.0377096,0.73777195,0.35974725,0.64990251,0.41714328,0.35299136,0.40946463,1.0825825,1.75045,1.7811742,0.56370857,0.3872741,0.23573396,-0.23915373,0.39216236,-1.0654201,0.47283196,0.6467284,0.037798579,-0.28600996,0.74101605,0.069011966,0.14908111,-0.17392283,0.38989383,-0.059550573,0.30573395,-0.13693861,0.49657253,-0.11812488,-0.76377365,0.37146183,0.13425627,0.78668456,0.92424376,0.1049378,0.93982078,0.65752255,0.73739181,0.99463875,0.56537268,0.95295915,0.99712225,0.38833873,0.89320985,0.32917861,0.039081055,0.65420368,0.81775198,0.031121729,0.05900601,0.9103178
0.077388852,0.018284606,0.75116192,0.99743641,0.9672973,0.011086674,0.55802746,0.63546371,0.92005411,0.073856861,0.99217014,0.1361364,0.058741571,0.16500509,0.029728631,0.81346295,0.99932864,0.45011012,0.0090425956,0.0935973,3.102054,4.9881817,6.4180788,0.50241713,0.19271882,2.6618562,0.66549784,2.604188,1.0561279,3.6858181,0.46712349,4.7704421,2.2336915,1.7717327,0.54304436,0.96832893,0.72780756,2.0632578,3.0981234,5.1180437,0.4340393,-1.1246711,0.206671,-0.77395648,0.54152619,0.29870106,0.11087733,-0.55242765,1.2296157,-0.58847447,0.18776957,-0.93561929,0.36008052,0.065960264,-0.1435908,-0.12294112,0.71066483,0.57763562,-0.48546054,0.27194532,0.20515664,0.66223248,0.9965848,0.062644215,0.87529462,0.96325227,0.27078367,0.94419464,0.20600648,0.0060655243,0.96502319,0.225283,0.95318735,0.86397128,0.73420745,0.39958863,0.78811397,6.9121446e-5,0.1832656,0.9196675
0.098585712,0.10372747,0.82132246,0.9999497,0.97940115,0.0064201183,0.99263356,0.81495082,0.99229523,0.2246294,0.99994615,0.41139066,0.7279172,0.099433015,0.0048351538,0.84160963,0.68455254,0.57102719,0.43118088,0.18816728,5.9853966,0.79650794,2.2849536,0.27189565,0.26135564,1.8237169,0.6657269,2.2035974,1.4399693,0.24257768,0.73998389,1.4637102,0.33043607,2.5190949,1.3533734,1.4372403,0.75346404,1.9517424,0.17795173,0.20225146,0.79092045,-0.96112408,0.36449455,-0.77504145,0.75624747,0.13651976,0.094637722,-0.52726056,1.1705566,-0.31884463,0.38325363,-0.76188021,0.29803203,-0.047986054,-0.041084652,-0.04120851,0.50206912,0.20719546,-0.93129575,0.55083819999999994,0.14930413,0.41019445,0.98288027,0.17013889,0.85929387,0.52264545,0.35440708,0.98017196,0.34250684,0.021878273,0.76176314,0.010008218,0.96031129,0.94532266,0.64453313,0.36395862,0.8491676,0.003010774,0.016245557,0.8486835
0.099260038,0.1394904,0.45232676,0.057425013,0.03060162,0.53072171,0.63022591,0.70162397,0.8276446,0.25709291,0.0079392831,0.58816414,0.23378129,0.57329649,0.29415811,0.89707894,0.061349501,0.5564194,0.20497511,0.91485758,4.9047975,0.88940569,4.697885,1.3837406,0.18243189,0.20084639,0.47548349,2.570002,1.8617363,1.5877733,0.26503978,0.92718922,1.1840968,0.54008501,0.19702024,1.259692,1.4684819,1.2660127,0.29426984,1.044418,-0.0013413206,-0.49557302,0.34144909,-1.1611809,0.50398441,0.13325105,0.19644506,-0.4639265,0.9663589,-0.20468329,0.14116819,-0.26997536,0.18283259,-0.073411565,-0.08630172,-0.11318492,0.6118719,0.54261875,-0.5526638,0.26850033,0.012961421,0.64830105,0.85320547,8.9261996e-5,0.89382112,0.97572186,0.10557827,0.95362594999999994,0.55612463,1.6445929e-4,0.98723792,0.43506257,0.97018926,0.0032141279,0.0047270513,0.098189812,0.77606343,0.0081923577,0.038318536,0.98546532
0.091921465,0.55186171,0.92019347,0.82542989,0.42869034,0.036048678,0.47916116,0.63099431,0.85198241,0.15394394,0.97022372,0.15691816,0.69101075,0.3581972,0.25913076,0.71568797,0.36657077,0.40644339,0.67789965,0.088609867,2.8193116,0.21532781,2.6289306,0.64106074,0.10493745,0.63885545,0.58313187,2.6058109,1.5817949,2.0701931,0.5651276,1.2065832,0.62306851,2.4891795,0.28150852,1.3265541,0.55017044,2.8444125,0.15860735,3.7509878,0.6580476,-0.94535765,0.29468237,-0.78945222,0.92122442,0.35924047,0.11582535,-0.3740602,0.71652117,-0.21902888,0.23548203,-0.75794943,0.14442385,-0.065234917,-0.039144815,0.15676161,0.6438902,0.27557385,-0.50238321,0.48451825,0.070166321,0.59697306000000006,0.99078601,0.2212862,0.80806893,0.2568536,0.49900486,0.97720633,0.68503383,2.6636725e-4,0.98717706,0.013243484,0.9954316,0.63569736,0.97939547,0.97126121,0.82471801,0.50982747,0.0017845541,0.83047995
0.077263417,0.76641133,0.68524512,0.98085015,0.59123573,0.7202,0.083700422,0.91578963,0.85663498,0.35489996,0.71134596,0.13197148,0.59450584,0.37956865,0.041370783,0.69207058,0.52524738,0.79587525,0.77707711,0.23664067,5.5262349,0.47585199,2.4318031,0.74351551,0.32735992,0.04965022,2.221925,1.6377761,0.77786798,0.29388546,0.17813462,1.3597899,0.17661946,0.011278251,0.13991072,1.1843953,1.2785459,1.3112067,0.48310883,2.6568926,0.26333096,-0.3937272,0.31862206,-0.98519132,0.5578925,0.30520196,0.19788368,-0.48782237,0.84972244,-0.80381747,0.22606413,-0.45044063,0.29234503,0.194267,0.083637126,0.13426585,0.28373196,0.44987079,-0.90610588,0.63380486,0.083768601,0.69055293,0.93818477,0.028749956,0.8804662,0.92078624,0.0201444,0.99302068,0.5585941,0.188427,0.95982821,0.31659761,0.90054129,0.0027834236,0.026922789,0.99282732,0.96833092,0.37753166,0.0017405995,0.7930003
0.07956862,0.95670545,0.69527474,0.9645465,0.39064875,0.63842937,0.99999906,0.74998996,0.94741639,0.98200176,0.98506735,0.99999086,0.24623967,0.0084415985,0.0035861174,0.99477536,0.27859934,0.50555625,0.85583755,0.41924523,7.492576,0.52839615,3.0937608,0.81065353,0.20240666,0.12465923,0.29747523,2.3480107,0.82864941,0.21590644,0.78138608,0.64175338,1.3857314,22.49196,1.0816058,0.51069274,1.135255,0.98558836,0.3922949,0.94012259,0.69035761,-0.98481471,0.11198339,-0.76876832,0.6804169,0.34239221,-0.028977301,-0.32100591,1.1033533,-0.063590742,0.20514827,-0.4585353,0.2676223,-0.2634846,-0.013924311,0.11985907,0.99314559,0.30520601,-0.60689401,0.29968485,0.049552609,0.32874721,0.9990117,0.06302487,0.86203591,0.83195891,0.69066782,0.93166206,2.0720613e-4,0.022413493,0.99809359,8.3423728e-4,0.99363786,0.98934903,0.99638327,0.9913418,0.49177751,0.032650677,0.30727139,0.99354713
0.091180807,0.92044878,0.83718559,0.93163475,0.97424938,0.0058852262,0.15181991,0.78345252,0.90628553,0.86283804,0.99810147,0.83143319,0.71028568,0.97933266,0.032442797,0.80191389,0.21473219,0.54719741,0.90165005,0.5200732,6.5147747,0.4362972,2.8485992,0.73264675,0.28040086,1.8021746,1.7954358,2.3406952,1.0055232,0.31055353,0.40733434,0.85794413,0.4109116,0.16162172,0.38429457,0.83995679,2.3216474,1.7269902,0.67035078,1.0664929,0.56588787,-0.56066201,0.24242531,-1.1132758,0.5824669,0.24988256,-0.033225915,-0.41826149,1.0768303,-0.65291936,0.22749146,-0.7003066,0.21986292,-0.2591907,-0.022975093,7.9974148e-4,0.30871491,0.70174521,-0.76834869,0.27283128,0.40443907,0.66952361,0.97000597,0.017069708,0.94665917,0.84489608,0.98488265,0.9963399,0.2610928,0.018116131,0.92946008,0.42757934,0.97855242,0.31977296,0.090171258,0.96392316,0.95695191,0.085672357,9.7511701e-5,0.93930063
0.056456593,0.12099844,0.50499822,0.72419268,0.055809305,0.089414491,0.93715183,0.71460609,0.89499977,0.5164189,0.3183973,0.18084314,0.12727443,0.1755375,0.18750789,0.76141718,0.22556004,0.61759085,0.091927789,0.049814897,5.0963645,0.59981662,4.2257087,0.68663847,0.21019965,0.17543197,0.61883057,1.6745476,1.2806517,0.71362249,1.0983479,3.7130836,1.1053483,0.50369558,0.46492023,1.2897112,1.4636174,1.4450729,0.49863305,4.8627214,0.36521814,-0.86029337,0.33278418,-0.49195527,0.64624084,0.32290438,0.081886724,-0.36989744,1.0707169,-0.12687362,0.094801224,-0.30961102,0.1468369,0.13959597,1.4998093e-4,0.17487002,0.98764576,0.18271109,-0.62964045,0.59262812,0.0089092801,0.64524776,0.92655615,0.033862551,0.88276049,0.89482863,0.9842998,0.99879206,0.37263836,0.70870728,0.97508704,0.0016332445,0.97451549,0.77144049,0.99832735,0.9936562,0.58698005,0.04998537,1.8503469e-7,0.8047502
0.12304558,0.20421457,0.56892151,0.79618305,0.20827847,0.99547619,0.58087034,0.74466599,0.86061037,0.13345355,0.95219476,0.98828523,0.49628295,0.98932812,0.0078811146,0.83723817,0.45609177,0.72136366,0.99636476,0.98434466,2.5265147,0.86584237,5.6074311,0.65177463,0.083437607,0.078679083,0.41812846,2.0778412,1.5318399,3.460056,0.59107346,0.67264389,0.11703796,0.7078299,0.34081063,1.3309518,0.71582292,1.1789296,0.21643434,0.30957794,0.32348698,-0.39411051,0.18093112,-0.64640844,0.76878606,0.38637835,0.42349335,-0.43860268,1.170164,-0.59919184,0.14797883,-0.082346869,0.22927011,0.16747721,0.057958462,0.092258019,0.32756951,0.72289244,-0.49438773,0.15003018,0.14570482,0.31911355,0.99622029,0.087726403,0.79921086,0.82280749,0.0091475524,0.99075037,0.11917909,0.0065576336,0.99840021,0.045956581,0.98236301,0.024918125,0.093157524,0.98543658,0.92477209,0.27320771,0.65989073,0.97659601
0.039650991,0.035285944,0.90177302,0.83913239,0.36265498,0.53243442,0.97480077,0.74970758,0.9342309,0.20986871000000001,0.9602533,0.86916455,0.85106536,0.99957613,0.063503403,0.71686475,0.38116363,0.58760446,0.5909726,0.93968732,12.324949,0.50431546,3.7239387,1.1385105,0.14674134,0.055729098,0.51465265,2.3523834,1.2675391,0.26027644,0.44925617,0.95183484,0.53817729,0.14274858,0.68270346,0.95021369,1.371862,1.7446029,0.36987504,0.88037217,0.67092185,-1.1181857,0.37041844,-1.3671647,1.3166767,0.33220599,0.11688323,-0.49272403,1.424599,-0.52844734,0.19031256,-1.0199542,0.24637664,-0.14964389,-0.15340369,0.17375508,0.8012751,0.45516621,-1.0463716,0.24905751,0.10194723,0.45644094,0.99912175,0.0031886434,0.69865931,0.90755825,0.52631206,0.95772251,1.7818069e-4,0.010495203,0.90519236,0.08458306,0.93541601,0.026790172,0.13776833,0.99106931,0.61052349,0.10640729,9.0767145e-5,0.99953114
0.094006315,0.36774522,0.69619449,0.92271653,0.57050117,0.82100787,0.90103065,0.66084356,0.79445696,0.62292342,0.84266399,0.90483213,0.68892524,0.99488561,0.04462182,0.91425039,0.51967171,0.83501483,0.42110723,0.94212567,4.6552977,1.0621098,3.0272336,0.94958715,0.19105651,0.24797521,0.78096024,2.5039711,1.0338149,0.67126021,0.93116122,0.79595348,0.70958307,0.53126444,0.98598789,1.1280831,1.3287164,1.1767872,0.70718987,0.70323639,0.60239974,-0.50146787,0.21993152,-0.8355759,0.64264931,0.32745527,-0.02862176,-0.26571287,1.0047797,-0.085736508,0.20913999,-0.46491886,0.27259492,0.048800279,0.02401334,0.14371125,0.55479919,0.34303649,-0.41382474,0.28426759,0.084252621,0.70647036,0.97895627,1.6291121e-4,0.86711428,0.64907244,0.0019628205,0.99128842,1.3664925e-5,0.0020208516,0.99645282,0.12100209,0.95616833,6.5786765e-5,0.034253749,0.97491569,0.78673598,0.8551066,0.0016125467,0.94663701
0.053939927,0.85161408,0.92583743,0.94100303,0.55857949,0.89120833,0.47870368,0.80192681,0.99830914,0.11347627,0.97260446,0.54642004,0.53553279,0.066644902,0.10970324,0.82541202,0.20991258,0.54812837,0.9630531,0.36716994,7.0568657,0.15856282,2.8696723,0.48426367,0.34123986,0.31170039,1.7778992,1.6456971,1.4382311,0.44458236,0.88366547,1.19694,0.58547239,1.6974796,0.20303061,1.4955082,1.7452131,1.8382927,0.36122759,1.1874564,0.25019555,-0.73959718,0.4016168,-0.50566664,0.45303418,0.30032851,0.090475906,-0.21154225,1.1436777,-0.65092856,0.31289583,-0.37244491,0.17200182,-0.11745371,0.14720284,0.18318363,0.5279672,0.65673091,-0.86131254,0.45653405,0.069233179,0.53332319,0.96936268,0.32605077,0.93382584,0.87007151,0.0031037708,0.92775023,0.45454882,0.44163985,0.88695776,0.052736491,0.99123796,0.99162771,0.31698992,0.95777779,0.86072919,0.056742725,0.088315092,0.86409712
0.11482113,0.83843993000000006,0.439178,0.92409329,0.3702074,0.044236319,0.75462941,0.65789381,0.76266571,0.2591732,0.76494505,0.9537129,0.25083461,0.026532422,0.1096883,0.95524035,0.41423233,0.40359187,0.2411174,0.68941098,2.0010406,0.66022621,2.8773051,1.006006,0.25663424,0.19743509,0.6794679,2.3349778,1.1290049,1.6099876,0.53648981,1.473906,0.44871604,5.9132126,0.39605115,0.99148615,0.99177726,1.5141528,1.2912077,0.93315656,0.40420223,-0.43023532,0.2399245,-1.0635861,0.85770005,0.20221618,-0.13927514,-0.59470309,1.3439152,-0.15149989,0.04766809,-0.86624149,0.15672741,0.0031645397,0.37061524,0.17661157,0.84729077,0.56662235,-0.83003327,0.44656329,4.8241062e-4,0.87182552,0.9641861,0.0046568873,0.79471541,0.84103296,0.0041038776,0.99934219,0.042465148,0.0014464315,0.99994059,0.064235318,0.99999915,0.20704317,0.019080657,0.99931792,0.61944729,0.0057967244,0.058175294,0.83906621
0.091159132,0.78943733,0.89344935,0.77226652,0.99514279,0.0053925743,0.67123084,0.75139135,0.99112323,0.0031082985,0.99755759,0.75070193,0.82002901,0.9019995,0.0061427819,0.99443069,0.32849066,0.68590088,0.94726355,0.56556764,5.6190853,0.25696824,2.1530283,0.47789273,0.30252734,1.744043,1.2179216,1.772056,1.2122786,0.14074286,0.77471741,1.0936827,0.51922727,0.56078182,0.79250798,1.1029161,2.0941777,1.5428908,0.34955158,0.75403838,0.41389608,-1.0810501,0.37899184,-0.65734485,0.39660966,0.39855659,0.070476635,-0.53871083,0.7199393,-1.0403896,0.17600707,-0.39722743,0.33753908,-0.62353331,-0.2102742,0.11180368,0.31794512,0.22695512,-0.87345925,0.41641907,0.45482234,0.26370433,0.97742,0.31089515,0.9151248,0.76657067,0.78477918,0.9651211,0.65645917,0.30541268,0.79081167,0.0048722315,0.84560991,0.36446799,0.12009993,0.98517255,0.8898435,0.071331525,0.043678586,0.84119057
0.10191468,0.85839019,0.79752663,0.98659558,0.25255861,0.30186063,0.58845236,0.39415616,0.99959543,0.9937807,0.72796153,0.92619404,0.97357501,0.69420393,0.073195769,0.83903146,0.95519644,0.9693722,0.77447954,0.90800791,4.1575322,0.073372346,4.5415157,0.97927054,0.27241542,0.34703013,0.99392704,3.3895191,1.3343675,0.28278593,0.56671446,1.0115261,0.34496632,0.25199439,1.0981853,1.3205857,0.6502758,1.2601415,0.79531695,0.84141906,0.62903941,-0.37232576,0.41882829,-1.0856164,0.37069065,0.36812117,-0.19317439,-0.59889367,0.9728655,0.051826658,0.01342035,-0.84331799,0.23727944,0.14563261,0.2872259,0.14148959,0.76194053,0.59453955,-1.0945572,0.33161973,0.039506011,0.91720588,0.94874989,0.053922244,0.95906187,0.79449941,0.687879,0.97613078,0.70485752,0.078709232,0.45674765,0.18646863,0.92160391,0.7871909,0.60692179,0.94067432,0.8420261,0.64480732,0.085103486,0.9357842
0.12333385,0.46660126,0.74381644,0.99644284,0.2868768,0.70964122,0.57728393,0.72057543,0.99858494,0.97142944,0.96154812,0.85324655,0.96503548,0.77676755,0.040050853,0.56032578,0.41560214,0.93150594,0.80211168,0.32426591,2.3334094,0.14507498,2.74008,0.58733064,0.36352809,0.23045101,0.93227835,2.7773108,0.8467683,0.2270805,0.62937535,0.99730109,0.43095042,0.20413153,0.98381877,2.0693126,0.44772283,1.129898,0.44281804,0.78658963,0.4063123,-0.2193328,0.33107032,-0.80414304,0.32049641,0.3835573,0.03798605,-0.4385281,0.84253161,0.045281493,-0.01287228,-0.71566879,0.27186239,0.2636475,0.27012579,0.18906947,0.65427583,0.33192845,-0.81939905,0.29347605,0.08122482,0.85220582,0.94080849,0.019923669,0.96649566,0.86128248,0.35703292,0.98857359,0.47474889,0.22119901,0.48912288,0.12944458,0.92550152,0.83833967,0.76469536,0.95444733,0.76588963,0.1415774,0.040918793,0.96346502
0.065325222,0.97695851,0.69912738,0.83882447,0.69655097,0.94422582,0.89695922,0.80589819,0.80968134,0.1231569,0.92299143,0.99872507,0.88575491,0.96639387,0.028255802,0.99612332,0.97024356,0.75651948,0.97541207,0.98502075,6.967769,0.5703707,3.320911,0.89703475,0.086429771,0.075867043,0.54121494,1.4434187,0.79116454,0.91088394,0.38135632,0.71056694,0.1010877,0.39571219,0.73465992,0.50459228,0.92487279,2.1215994,0.4303357,0.82541886,0.58295951,-0.79868252,0.22598203,-0.71556647,1.1581999,0.20880437,0.22828228,-0.30633435,1.4140962,-0.19721001,-0.17849192,-0.45638384,0.21240707,0.058117292,0.19737667,0.14893161,0.51843703,0.59689047,-0.5995809,0.45668549,0.029504253,0.11228103,0.98587957,1.5252763e-4,0.66599738,0.95100865,3.1909809e-4,0.96981971,0.0057772704,0.0027238802,1.1544994e-4,0.067100677,0.98993835,3.1465562e-8,7.7709133e-7,0.99623102,0.87417898,1.1878607e-4,1.1356521e-4,0.87035964
0.24942074,0.98801964,0.94144757,0.99967963,0.01540402,0.98676017,0.75375032,0.96106497,0.99997723,0.40478122,0.98428034,0.93272628,0.84265605,0.99997318,0.28598636,0.98439136,0.96322457,0.55753359,0.9052301,0.99974351,1.0075026,0.18896227,2.2078533,0.52620001,0.81355592,0.12666406,0.4770336,1.8478471,1.5543364,0.2577264,0.66428313,1.1207945,0.67442546,0.38377397,0.085449126,0.75554809,0.60636612,1.5711341,0.32507434,0.74259044,0.92245583,-1.1177511,0.50873898,-1.0505315,0.52784203,0.18629882,-0.047823242,-0.4313299,0.63257267,-0.5932829,-0.054114371,-0.84959915,0.30479726,-0.027596951,0.011152411,0.11761979,0.87850714,0.3841959,-0.43071981,0.74724882,0.085140196,0.34620477,0.95629806,0.045139858,0.90669036,0.85999682,0.99817966,0.97148313,0.62770071,0.0076950967,0.045041572,0.014901716,0.89358124,6.8709731e-4,3.9985023e-4,0.9917494,0.78229886,0.0042615682,0.1619739,0.69952137
0.053847901,0.418219,0.97063488,0.48714126,0.049525163,0.049430306,0.9972813,0.83987881,0.9992145,0.3853953,0.97428993,0.91033294,0.35696787,0.92779841,0.0074658933,0.93716406,0.99100125,0.99435636,0.96081655,0.58621068,7.8161943,0.37023715,2.0216904,0.63420291,0.66068364,0.43675572,0.59914407,2.4905117,1.0081844,1.2036738,0.26960561,1.0162147,0.55297125,0.53198602,2.1167926,1.5267327,0.41012022,0.88079482,0.51754735,0.61056333,0.13351441,-0.53206197,0.22389674,-0.9765163,0.69011377,0.42850039,0.0026807288,-0.4684279,0.9404803,-0.25157332,0.19101151,-0.38233126,0.155311,-0.14618942,-0.11046405,0.15443128,0.5597933,0.45047701,-1.1553313,0.15537153,0.00202168,0.24922033,0.95518765,1.6375938e-5,0.87665413,0.73014604,0.0097486969,0.99506019,0.75019142,0.074780492,0.32284814,0.15656364,0.99610705,0.077211842,0.7304357,0.98874194,0.79622545,0.077933294,9.2631862e-4,0.99521302
0.068638987,0.32669055,0.86909017,0.17477468,0.091084657,0.041031872,0.99634333,0.61510936,0.99883133,0.21095353,0.95828052,0.7535779,0.41367927,0.48175954,0.044528219,0.81750687,0.89181945,0.95509116,0.92506985,0.37444395,6.5387747,0.80293094,1.6840132,0.75373540000000006,0.58351576,0.54621383,0.82917587,2.3851848,0.72034913,1.0330293,0.31842201,0.91512064,1.0783595,1.7178565,1.2767571,1.0706904,0.59796292,0.70177864,0.36527375,0.52080962,0.12060737,-0.70642755,0.42534907,-0.92114876,0.51838722,0.3154031,0.17890984,-0.43085695,1.1690634,-0.39725163,0.25738543,-0.50557368,0.18868796,-0.19944416,-0.078809207,0.19110486,0.49983239,0.36693511,-0.98371209,0.17381688,0.0040748105,0.1626563,0.97197552,5.9864866e-6,0.8800728,0.81629271,0.01768166,0.98692071,0.35060818,0.044513878,0.72450943,6.8056266e-4,0.99784173,2.3918123e-4,0.0073416714,0.99857734,0.8295982,0.010352144,3.5892666e-5,0.99612954
0.13483992,0.044324991,0.63350848,0.30152739,0.028157881,0.44245339,0.9959151,0.84099773,0.96848155,0.11415271,0.88566361,0.48193093,0.5041634,0.04921259,0.031519174,0.87730074,0.22679771,0.93096752,0.33327885,0.40119986,1.577842,0.56101142,3.4678235,0.4765136,0.87306227,0.33546746,0.33738295,1.5108416,1.1772926,1.9956806,0.83436618,1.2402191,0.30284909,0.38035885,0.48576498,1.107405,1.2324835,0.83671499,1.1690959,2.4978353,0.89522983,-0.45057178,0.28462663,-0.41772439,0.8108385,0.42728595,-2.587726e-4,-0.39316256,0.88479998,-0.26388443,0.073496282,-0.4533902,0.2619503,0.14862728,0.25131231,-0.2345641,0.56401838,0.64424685,-0.40983631,0.64426482,0.17989041,0.83627775,0.97458825,0.54141663,0.78688773,0.5728915,0.85664712,0.94856673,0.06982728,0.22183679,0.93267313,0.32101685,0.8647883,0.16927344,0.34075395000000003,0.039995803,0.84339304,0.0934512,0.32162708,0.7205951
0.17177641,0.016779257,0.99977179,0.99999988,2.2684463e-5,3.0834344e-5,0.37608251,0.85645198,0.99946198,0.49240399,2.0046838e-8,0.9994916,0.056312478,2.0371575e-4,1.8727568e-8,0.98582905,0.9999859,0.61036632,0.99996217,3.613798e-4,2.7199752,4.476868,0.93440952,0.9123903,0.50300175,0.62256444,0.59087493,1.7905353,0.75301813,0.74241699,0.38419882,0.82216437,2.5692622,1.0768984,0.63491646,0.70620789,0.78535335,2.9160821,0.25992587,0.19877371,0.19258859,-0.69046247,0.43341743,-0.93395539,0.36799816,0.10860695,0.39122983,-0.17630457,1.1896039,-0.38958449,0.095983813,-0.2701417,0.23086789,-0.073753705,0.044291499,0.026180139,0.52506881,0.22464399,-0.49075458,0.21778427,0.32850926,0.71532985,0.9072005,3.0426383e-4,0.96553017,0.97712833,0.011274663,0.97799779,0.62107883,0.28109612,0.93664563,0.02030679,0.99280726,0.041881399,0.96579451,0.87924803,0.84805436,0.83581961,8.7932763e-5,0.96996038
0.072949836,0.011723283,0.99643959,0.99995977,0.0050033776,0.14683047,0.88548814,0.52911555,0.96563565,0.058144891,0.0072218351,0.95388401,0.0065766518,0.0052843646,1.0742523e-4,0.86750679,0.64245495,0.4280057,0.55797011,0.0032117423,4.6041225,4.845504,1.6817,0.76265392,0.99275613,0.56513057,0.92656863,1.8924976,0.8579975,1.1336704,0.68677855,0.83177009,4.4620797,1.4670981,0.53116351,1.5101964,1.0022285,2.0532796,0.48453347,0.59152276,0.33758468,-0.82325362,0.39458761,-0.84171793,0.36433309,0.14658407,0.38607096,-0.28215096,1.1104855,-0.54073982,0.092334396,-0.43002732,0.18934162,-0.105485,-0.083267958,0.21844459,0.44011869,0.24458469,-0.60266281,0.27565455,0.47026393,0.6087999,0.99067925,5.3373916e-4,0.93346343,0.99993798,0.0012924932,0.96217008,0.58175241,0.22931792,0.99974776,7.1358164e-4,0.99173275,0.094800307,0.7906894,0.99255933,0.88454251,0.64198325999999994,2.3098598e-4,0.91578852
0.13515318,0.25069977,0.38431322,0.87335123,0.054530183,0.063951129,0.90029345,0.6717932,0.87051736,0.20303104,0.97358429,0.68191526,0.63506246,0.81235035,0.0016844685,0.93042636,0.95937407,0.70590757,0.4586856,0.27916393,2.6161048,0.35255375,2.4613921,1.0926373,0.70535693,1.4481446,1.0298559,1.5149385,1.274492,1.6522274,0.80808927,0.90941951,0.31351541,0.72186502,0.7450855,1.0523699,1.220574,1.4960197,0.76012263,0.81441967,0.69633915,-1.3593837,0.49729867,-1.1720585,0.69381362,0.6750304,-0.52796921,-0.47266017,1.8521415,-0.35653167,0.10194043,-0.62589138,0.16989654,-0.029480142,0.4866992,0.22190786,0.47391032,0.64163582,-0.8799398,0.43360591,0.027607688,0.62287419,0.98836369,4.673602e-4,0.88474847,0.11490387,0.16009036,0.99456472,0.013716095,0.30824433,0.9981393,4.3595613e-4,0.99597398,0.056573176,0.12860845,0.99852565,0.81383663,2.167266e-4,0.0053846389,0.89983845
