participant,.draw,beta
6984a9246122d3bd4ca0833e,2903,0.91539847
69d5525ec7afcfce08d8608b,2903,0.59321173
69d555ce85e30d6215e559d9,2903,1.0554643
69dac2125e535db5a698ea18,2903,-0.30773678
69e913482ae5864d44e6387c,2903,0.72092659
60f19a691466276fe085b461,2904,0.77366621
61563a4b0def9000ccc976ec,2904,-0.49724915
62ebe597372fdef388b734b3,2904,1.4221903
667bd577710d52a05ac09036,2904,1.5921922
69728435c9476fe76dd2ab2f,2904,1.0599562
697a645e36e6f14eea2b396b,2904,0.37395748
697caeea2ec1c2604535f8aa,2904,1.0116278
6980792fded33a62e27ce7cc,2904,1.7619366
69808775dc84b90f4adafb2f,2904,1.4033516
6980990e5c9007100eb282b6,2904,0.024933022
6980d9a70a7862a47c69046d,2904,1.8975534
6981150699107501d80e74b6,2904,1.6967476
6981e6c2e26c88d954f297eb,2904,0.34690259
69829236d776a93cf3afa632,2904,1.2201563
698341d57fe7b870bddf91b8,2904,-1.2649783000000001
6984a9246122d3bd4ca0833e,2904,1.5089439
69d5525ec7afcfce08d8608b,2904,0.70798417
69d555ce85e30d6215e559d9,2904,0.44682853
69dac2125e535db5a698ea18,2904,0.69467451
69e913482ae5864d44e6387c,2904,1.1758083
60f19a691466276fe085b461,2905,0.53221086
61563a4b0def9000ccc976ec,2905,0.7353147
62ebe597372fdef388b734b3,2905,0.33402956
667bd577710d52a05ac09036,2905,1.0814435
69728435c9476fe76dd2ab2f,2905,-0.45101208
697a645e36e6f14eea2b396b,2905,0.44215023
697caeea2ec1c2604535f8aa,2905,1.2130747
6980792fded33a62e27ce7cc,2905,1.4919291
69808775dc84b90f4adafb2f,2905,0.98269018
6980990e5c9007100eb282b6,2905,0.72026699
6980d9a70a7862a47c69046d,2905,1.7648037
6981150699107501d80e74b6,2905,1.5254433
6981e6c2e26c88d954f297eb,2905,0.25213681
69829236d776a93cf3afa632,2905,0.74454594
698341d57fe7b870bddf91b8,2905,-0.77120025
6984a9246122d3bd4ca0833e,2905,1.6040466
69d5525ec7afcfce08d8608b,2905,0.55983397
69d555ce85e30d6215e559d9,2905,1.9264546
69dac2125e535db5a698ea18,2905,0.8831842
69e913482ae5864d44e6387c,2905,0.54054888
60f19a691466276fe085b461,2906,0.40827384
61563a4b0def9000ccc976ec,2906,1.1920771
62ebe597372fdef388b734b3,2906,-0.04758768
667bd577710d52a05ac09036,2906,1.1852344
69728435c9476fe76dd2ab2f,2906,-0.25050729
697a645e36e6f14eea2b396b,2906,0.33029986
697caeea2ec1c2604535f8aa,2906,1.4141697
6980792fded33a62e27ce7cc,2906,1.8477394
69808775dc84b90f4adafb2f,2906,1.1352515
6980990e5c9007100eb282b6,2906,1.0070657
6980d9a70a7862a47c69046d,2906,2.0629429
6981150699107501d80e74b6,2906,1.3100307
6981e6c2e26c88d954f297eb,2906,0.21934744
69829236d776a93cf3afa632,2906,0.74197851
698341d57fe7b870bddf91b8,2906,-0.80182213
6984a9246122d3bd4ca0833e,2906,2.1568724
69d5525ec7afcfce08d8608b,2906,0.83587905
69d555ce85e30d6215e559d9,2906,1.3291848
69dac2125e535db5a698ea18,2906,-0.084927541
69e913482ae5864d44e6387c,2906,1.7208963
60f19a691466276fe085b461,2907,0.87603443
61563a4b0def9000ccc976ec,2907,0.61751673
62ebe597372fdef388b734b3,2907,0.72752017
667bd577710d52a05ac09036,2907,0.85361543
69728435c9476fe76dd2ab2f,2907,0.60375442
697a645e36e6f14eea2b396b,2907,1.1075671
697caeea2ec1c2604535f8aa,2907,0.37061558
6980792fded33a62e27ce7cc,2907,2.2606777
69808775dc84b90f4adafb2f,2907,1.4058386
6980990e5c9007100eb282b6,2907,0.77015064
6980d9a70a7862a47c69046d,2907,2.5464971
6981150699107501d80e74b6,2907,2.349319
6981e6c2e26c88d954f297eb,2907,1.1454773
69829236d776a93cf3afa632,2907,0.90921737
698341d57fe7b870bddf91b8,2907,-0.78771887
6984a9246122d3bd4ca0833e,2907,0.45701119
69d5525ec7afcfce08d8608b,2907,0.83480842
69d555ce85e30d6215e559d9,2907,1.1760462
69dac2125e535db5a698ea18,2907,0.3794277
69e913482ae5864d44e6387c,2907,0.59710958
60f19a691466276fe085b461,2908,0.95663761
61563a4b0def9000ccc976ec,2908,0.71839401
62ebe597372fdef388b734b3,2908,0.44325653
667bd577710d52a05ac09036,2908,1.4867601
69728435c9476fe76dd2ab2f,2908,0.21450665
697a645e36e6f14eea2b396b,2908,-0.062988372
697caeea2ec1c2604535f8aa,2908,1.1805108
6980792fded33a62e27ce7cc,2908,1.4739612
69808775dc84b90f4adafb2f,2908,1.1089843
6980990e5c9007100eb282b6,2908,0.57878002
6980d9a70a7862a47c69046d,2908,1.6690465
6981150699107501d80e74b6,2908,0.83307106
6981e6c2e26c88d954f297eb,2908,-0.30044613
69829236d776a93cf3afa632,2908,1.192606
698341d57fe7b870bddf91b8,2908,-0.93921723
6984a9246122d3bd4ca0833e,2908,2.4087969
69d5525ec7afcfce08d8608b,2908,0.89366566
69d555ce85e30d6215e559d9,2908,0.76050306
69dac2125e535db5a698ea18,2908,-0.045962151
69e913482ae5864d44e6387c,2908,1.0145359
60f19a691466276fe085b461,2909,0.62929065
61563a4b0def9000ccc976ec,2909,-0.23009639
62ebe597372fdef388b734b3,2909,1.2299802
667bd577710d52a05ac09036,2909,0.6484684
69728435c9476fe76dd2ab2f,2909,0.10554595
697a645e36e6f14eea2b396b,2909,0.44290771
697caeea2ec1c2604535f8aa,2909,0.43669355
6980792fded33a62e27ce7cc,2909,2.0739076
69808775dc84b90f4adafb2f,2909,0.60814033
6980990e5c9007100eb282b6,2909,0.71601444
6980d9a70a7862a47c69046d,2909,2.0422328
6981150699107501d80e74b6,2909,2.0557492
6981e6c2e26c88d954f297eb,2909,1.3271635
69829236d776a93cf3afa632,2909,0.26647214
698341d57fe7b870bddf91b8,2909,-1.1096918
6984a9246122d3bd4ca0833e,2909,1.0324207
69d5525ec7afcfce08d8608b,2909,0.052431224
69d555ce85e30d6215e559d9,2909,0.7620247
69dac2125e535db5a698ea18,2909,-0.18034927
69e913482ae5864d44e6387c,2909,1.1401705
60f19a691466276fe085b461,2910,0.67032803
61563a4b0def9000ccc976ec,2910,-0.3433193
62ebe597372fdef388b734b3,2910,1.3503082
667bd577710d52a05ac09036,2910,0.80603901
69728435c9476fe76dd2ab2f,2910,0.18163367
697a645e36e6f14eea2b396b,2910,0.49740766
697caeea2ec1c2604535f8aa,2910,0.38008153
6980792fded33a62e27ce7cc,2910,2.110989
69808775dc84b90f4adafb2f,2910,0.72514995
6980990e5c9007100eb282b6,2910,0.76934567
6980d9a70a7862a47c69046d,2910,2.1493585
6981150699107501d80e74b6,2910,2.2004569
6981e6c2e26c88d954f297eb,2910,1.28008
69829236d776a93cf3afa632,2910,0.41505205
698341d57fe7b870bddf91b8,2910,-0.95291218
6984a9246122d3bd4ca0833e,2910,1.056138
69d5525ec7afcfce08d8608b,2910,0.24910251
69d555ce85e30d6215e559d9,2910,0.77237911
69dac2125e535db5a698ea18,2910,-0.1158491
69e913482ae5864d44e6387c,2910,1.2153816
60f19a691466276fe085b461,2911,0.60988403
61563a4b0def9000ccc976ec,2911,0.44179996
62ebe597372fdef388b734b3,2911,0.56064008
667bd577710d52a05ac09036,2911,1.2723616
69728435c9476fe76dd2ab2f,2911,0.4770995
697a645e36e6f14eea2b396b,2911,-0.25191741
697caeea2ec1c2604535f8aa,2911,0.83058242
6980792fded33a62e27ce7cc,2911,1.8425134
69808775dc84b90f4adafb2f,2911,1.0980667
6980990e5c9007100eb282b6,2911,0.80170109
6980d9a70a7862a47c69046d,2911,1.58428
6981150699107501d80e74b6,2911,1.1883923
6981e6c2e26c88d954f297eb,2911,0.31632577
69829236d776a93cf3afa632,2911,1.1718413
698341d57fe7b870bddf91b8,2911,-1.4829801
6984a9246122d3bd4ca0833e,2911,1.4353415
69d5525ec7afcfce08d8608b,2911,0.85358314
69d555ce85e30d6215e559d9,2911,0.75651962
69dac2125e535db5a698ea18,2911,-0.16561595
69e913482ae5864d44e6387c,2911,1.4017326
60f19a691466276fe085b461,2912,0.45097331
61563a4b0def9000ccc976ec,2912,-0.4841334
62ebe597372fdef388b734b3,2912,1.4135183
667bd577710d52a05ac09036,2912,1.2448906
69728435c9476fe76dd2ab2f,2912,0.72950783
697a645e36e6f14eea2b396b,2912,0.70126246
697caeea2ec1c2604535f8aa,2912,0.82749103
6980792fded33a62e27ce7cc,2912,2.177019
69808775dc84b90f4adafb2f,2912,1.136521
6980990e5c9007100eb282b6,2912,0.78215661
6980d9a70a7862a47c69046d,2912,2.0503829
6981150699107501d80e74b6,2912,2.2667724
6981e6c2e26c88d954f297eb,2912,1.0702142
69829236d776a93cf3afa632,2912,0.65513758
698341d57fe7b870bddf91b8,2912,-0.4418985
6984a9246122d3bd4ca0833e,2912,1.0735314
69d5525ec7afcfce08d8608b,2912,0.38764148
69d555ce85e30d6215e559d9,2912,1.0770126
69dac2125e535db5a698ea18,2912,0.34683773
69e913482ae5864d44e6387c,2912,0.38889006
60f19a691466276fe085b461,2913,0.27539243
61563a4b0def9000ccc976ec,2913,0.41588151
62ebe597372fdef388b734b3,2913,0.44037758
667bd577710d52a05ac09036,2913,0.96319017
69728435c9476fe76dd2ab2f,2913,0.36059795
697a645e36e6f14eea2b396b,2913,0.18215001
697caeea2ec1c2604535f8aa,2913,1.2669538
6980792fded33a62e27ce7cc,2913,1.8814597
69808775dc84b90f4adafb2f,2913,1.0855167
6980990e5c9007100eb282b6,2913,0.56520621
6980d9a70a7862a47c69046d,2913,1.6522896
6981150699107501d80e74b6,2913,0.78211055
6981e6c2e26c88d954f297eb,2913,0.35192799
69829236d776a93cf3afa632,2913,1.3042923
698341d57fe7b870bddf91b8,2913,-1.6049659
6984a9246122d3bd4ca0833e,2913,1.7915783
69d5525ec7afcfce08d8608b,2913,1.1128721
69d555ce85e30d6215e559d9,2913,1.3072144
69dac2125e535db5a698ea18,2913,0.12672066
69e913482ae5864d44e6387c,2913,1.1003351
60f19a691466276fe085b461,2914,0.51379187
61563a4b0def9000ccc976ec,2914,0.55955184
62ebe597372fdef388b734b3,2914,0.69715123
667bd577710d52a05ac09036,2914,1.3872639
69728435c9476fe76dd2ab2f,2914,0.44384873
697a645e36e6f14eea2b396b,2914,-0.067860012
697caeea2ec1c2604535f8aa,2914,1.4159593
6980792fded33a62e27ce7cc,2914,2.1366434
69808775dc84b90f4adafb2f,2914,1.6491536
6980990e5c9007100eb282b6,2914,0.42889014
6980d9a70a7862a47c69046d,2914,1.5560674
6981150699107501d80e74b6,2914,1.3674106
6981e6c2e26c88d954f297eb,2914,0.7960179
69829236d776a93cf3afa632,2914,0.86254669
698341d57fe7b870bddf91b8,2914,-0.50275739
6984a9246122d3bd4ca0833e,2914,1.6238769
69d5525ec7afcfce08d8608b,2914,0.78893235
69d555ce85e30d6215e559d9,2914,1.4485372
69dac2125e535db5a698ea18,2914,0.58487448
69e913482ae5864d44e6387c,2914,0.72764254
60f19a691466276fe085b461,2915,0.33180049
61563a4b0def9000ccc976ec,2915,0.013040878
62ebe597372fdef388b734b3,2915,-0.024754879
667bd577710d52a05ac09036,2915,0.83639567
69728435c9476fe76dd2ab2f,2915,-0.51489306
697a645e36e6f14eea2b396b,2915,0.58153692
697caeea2ec1c2604535f8aa,2915,1.4954738
6980792fded33a62e27ce7cc,2915,1.8030488
69808775dc84b90f4adafb2f,2915,1.870904
6980990e5c9007100eb282b6,2915,0.24338319
6980d9a70a7862a47c69046d,2915,1.6112993
6981150699107501d80e74b6,2915,1.8505856
6981e6c2e26c88d954f297eb,2915,1.0291946
69829236d776a93cf3afa632,2915,0.87027762
698341d57fe7b870bddf91b8,2915,-1.0582136
6984a9246122d3bd4ca0833e,2915,2.1478371
69d5525ec7afcfce08d8608b,2915,1.2132442
69d555ce85e30d6215e559d9,2915,1.8453488
69dac2125e535db5a698ea18,2915,0.34067248
69e913482ae5864d44e6387c,2915,1.0304486
60f19a691466276fe085b461,2916,0.94540772
61563a4b0def9000ccc976ec,2916,0.42731655
62ebe597372fdef388b734b3,2916,0.86620721
667bd577710d52a05ac09036,2916,1.2560282
69728435c9476fe76dd2ab2f,2916,0.36983264
697a645e36e6f14eea2b396b,2916,0.70942476
697caeea2ec1c2604535f8aa,2916,0.82941235
6980792fded33a62e27ce7cc,2916,1.9174849
69808775dc84b90f4adafb2f,2916,1.007501
6980990e5c9007100eb282b6,2916,0.45758585
6980d9a70a7862a47c69046d,2916,1.6682725
6981150699107501d80e74b6,2916,1.0538048
6981e6c2e26c88d954f297eb,2916,1.1813288
69829236d776a93cf3afa632,2916,0.61433376
698341d57fe7b870bddf91b8,2916,-0.78456059
6984a9246122d3bd4ca0833e,2916,1.6903877
69d5525ec7afcfce08d8608b,2916,0.67881062
69d555ce85e30d6215e559d9,2916,1.2880245
69dac2125e535db5a698ea18,2916,-0.093785412
69e913482ae5864d44e6387c,2916,0.97920661
60f19a691466276fe085b461,2917,0.89583868
61563a4b0def9000ccc976ec,2917,0.0073337831
62ebe597372fdef388b734b3,2917,0.97135757
667bd577710d52a05ac09036,2917,1.5294635
69728435c9476fe76dd2ab2f,2917,0.38389607
697a645e36e6f14eea2b396b,2917,0.7249392
697caeea2ec1c2604535f8aa,2917,0.93183359
6980792fded33a62e27ce7cc,2917,2.2914983
69808775dc84b90f4adafb2f,2917,0.64688838
6980990e5c9007100eb282b6,2917,0.028509432
6980d9a70a7862a47c69046d,2917,2.2050438
6981150699107501d80e74b6,2917,1.4114035
6981e6c2e26c88d954f297eb,2917,1.2029364
69829236d776a93cf3afa632,2917,0.76486822
698341d57fe7b870bddf91b8,2917,-1.152494
6984a9246122d3bd4ca0833e,2917,2.6326717
69d5525ec7afcfce08d8608b,2917,1.0054203
69d555ce85e30d6215e559d9,2917,1.2867426
69dac2125e535db5a698ea18,2917,-0.20278776
69e913482ae5864d44e6387c,2917,0.97070712
60f19a691466276fe085b461,2918,0.58020936
61563a4b0def9000ccc976ec,2918,0.45509507
62ebe597372fdef388b734b3,2918,0.96875598
667bd577710d52a05ac09036,2918,1.1830777
69728435c9476fe76dd2ab2f,2918,0.15334444
697a645e36e6f14eea2b396b,2918,1.0718179
697caeea2ec1c2604535f8aa,2918,1.0846341
6980792fded33a62e27ce7cc,2918,1.7873064
69808775dc84b90f4adafb2f,2918,1.2743619
6980990e5c9007100eb282b6,2918,0.22114465
6980d9a70a7862a47c69046d,2918,1.5609492
6981150699107501d80e74b6,2918,1.2977288
6981e6c2e26c88d954f297eb,2918,0.69986385
69829236d776a93cf3afa632,2918,0.6008147
698341d57fe7b870bddf91b8,2918,-1.0129057
6984a9246122d3bd4ca0833e,2918,1.9351294000000001
69d5525ec7afcfce08d8608b,2918,0.51812749
69d555ce85e30d6215e559d9,2918,0.86937496
69dac2125e535db5a698ea18,2918,-0.052331582
69e913482ae5864d44e6387c,2918,1.1040784
60f19a691466276fe085b461,2919,1.2289717
61563a4b0def9000ccc976ec,2919,0.40039986
62ebe597372fdef388b734b3,2919,0.15660463
667bd577710d52a05ac09036,2919,0.85207072
69728435c9476fe76dd2ab2f,2919,0.3427588
697a645e36e6f14eea2b396b,2919,-0.019521457
697caeea2ec1c2604535f8aa,2919,1.1676781
6980792fded33a62e27ce7cc,2919,2.3533535
69808775dc84b90f4adafb2f,2919,0.84438681
6980990e5c9007100eb282b6,2919,1.1489704
6980d9a70a7862a47c69046d,2919,2.0216621
6981150699107501d80e74b6,2919,1.4567367
6981e6c2e26c88d954f297eb,2919,0.12830012
69829236d776a93cf3afa632,2919,1.1248776
698341d57fe7b870bddf91b8,2919,-1.4370982
6984a9246122d3bd4ca0833e,2919,1.0397693
69d5525ec7afcfce08d8608b,2919,1.202015
69d555ce85e30d6215e559d9,2919,1.1749797
69dac2125e535db5a698ea18,2919,0.31912205
69e913482ae5864d44e6387c,2919,0.49146849
60f19a691466276fe085b461,2920,0.61884449
61563a4b0def9000ccc976ec,2920,-0.57736534
62ebe597372fdef388b734b3,2920,2.3925362
667bd577710d52a05ac09036,2920,0.98015951
69728435c9476fe76dd2ab2f,2920,0.83875441
697a645e36e6f14eea2b396b,2920,-0.11884315
697caeea2ec1c2604535f8aa,2920,1.1465788
6980792fded33a62e27ce7cc,2920,1.5263496
69808775dc84b90f4adafb2f,2920,1.8782838
6980990e5c9007100eb282b6,2920,0.33824805
6980d9a70a7862a47c69046d,2920,1.4722737
6981150699107501d80e74b6,2920,1.4939204
6981e6c2e26c88d954f297eb,2920,0.31222333
69829236d776a93cf3afa632,2920,1.0567637
698341d57fe7b870bddf91b8,2920,-0.8060356
6984a9246122d3bd4ca0833e,2920,1.0902136
69d5525ec7afcfce08d8608b,2920,0.11466892
69d555ce85e30d6215e559d9,2920,1.7874939
69dac2125e535db5a698ea18,2920,-0.082940385
69e913482ae5864d44e6387c,2920,1.880382
60f19a691466276fe085b461,2921,1.2819541
61563a4b0def9000ccc976ec,2921,0.42015761
62ebe597372fdef388b734b3,2921,1.1274462
667bd577710d52a05ac09036,2921,1.282601
69728435c9476fe76dd2ab2f,2921,-0.27088862
697a645e36e6f14eea2b396b,2921,0.483537
697caeea2ec1c2604535f8aa,2921,1.4142791
6980792fded33a62e27ce7cc,2921,2.1357843
69808775dc84b90f4adafb2f,2921,1.3544394
6980990e5c9007100eb282b6,2921,0.7156278
6980d9a70a7862a47c69046d,2921,2.0770974
6981150699107501d80e74b6,2921,1.591961
6981e6c2e26c88d954f297eb,2921,0.28752069
69829236d776a93cf3afa632,2921,1.5142281
698341d57fe7b870bddf91b8,2921,-1.1925122
6984a9246122d3bd4ca0833e,2921,0.84879734
69d5525ec7afcfce08d8608b,2921,0.97414315
69d555ce85e30d6215e559d9,2921,1.5006025
69dac2125e535db5a698ea18,2921,0.45834272
69e913482ae5864d44e6387c,2921,1.9420763
60f19a691466276fe085b461,2922,1.2524528
61563a4b0def9000ccc976ec,2922,0.54507727
62ebe597372fdef388b734b3,2922,1.2811899
667bd577710d52a05ac09036,2922,1.7539917
69728435c9476fe76dd2ab2f,2922,0.99469011
697a645e36e6f14eea2b396b,2922,0.14541502
697caeea2ec1c2604535f8aa,2922,0.95796585
6980792fded33a62e27ce7cc,2922,1.4442367
69808775dc84b90f4adafb2f,2922,1.1137238
6980990e5c9007100eb282b6,2922,0.77652703
6980d9a70a7862a47c69046d,2922,2.1383498
6981150699107501d80e74b6,2922,1.4425147
6981e6c2e26c88d954f297eb,2922,1.4446799
69829236d776a93cf3afa632,2922,0.61151549
698341d57fe7b870bddf91b8,2922,-1.4233722
6984a9246122d3bd4ca0833e,2922,2.4276941
69d5525ec7afcfce08d8608b,2922,1.2691651
69d555ce85e30d6215e559d9,2922,0.69701085
69dac2125e535db5a698ea18,2922,0.19868222
69e913482ae5864d44e6387c,2922,0.33948494
60f19a691466276fe085b461,2923,0.49915611
61563a4b0def9000ccc976ec,2923,0.27832843
62ebe597372fdef388b734b3,2923,1.0139201
667bd577710d52a05ac09036,2923,0.97807172
69728435c9476fe76dd2ab2f,2923,0.27726128
697a645e36e6f14eea2b396b,2923,0.53436972
697caeea2ec1c2604535f8aa,2923,0.97279678
6980792fded33a62e27ce7cc,2923,2.2733888
69808775dc84b90f4adafb2f,2923,1.179751
6980990e5c9007100eb282b6,2923,0.62085345
6980d9a70a7862a47c69046d,2923,2.1131246
6981150699107501d80e74b6,2923,2.2400322
6981e6c2e26c88d954f297eb,2923,0.10579432
69829236d776a93cf3afa632,2923,1.2370313
698341d57fe7b870bddf91b8,2923,-1.2506973
6984a9246122d3bd4ca0833e,2923,1.1759522
69d5525ec7afcfce08d8608b,2923,0.8146574
69d555ce85e30d6215e559d9,2923,1.4465466
69dac2125e535db5a698ea18,2923,0.27182027
69e913482ae5864d44e6387c,2923,1.5026113
60f19a691466276fe085b461,2924,0.59177521
61563a4b0def9000ccc976ec,2924,-0.044892727
62ebe597372fdef388b734b3,2924,1.205751
667bd577710d52a05ac09036,2924,1.011804
69728435c9476fe76dd2ab2f,2924,0.53358622
697a645e36e6f14eea2b396b,2924,0.86180853
697caeea2ec1c2604535f8aa,2924,1.0389182
6980792fded33a62e27ce7cc,2924,1.6741457
69808775dc84b90f4adafb2f,2924,1.562676
6980990e5c9007100eb282b6,2924,0.5310272
6980d9a70a7862a47c69046d,2924,1.4763424
6981150699107501d80e74b6,2924,1.10124
6981e6c2e26c88d954f297eb,2924,0.49414327
69829236d776a93cf3afa632,2924,0.19818072
698341d57fe7b870bddf91b8,2924,-2.2118888
6984a9246122d3bd4ca0833e,2924,2.0782715
69d5525ec7afcfce08d8608b,2924,1.331504
69d555ce85e30d6215e559d9,2924,1.361829
69dac2125e535db5a698ea18,2924,0.42915005
69e913482ae5864d44e6387c,2924,1.2889486000000001
60f19a691466276fe085b461,2925,1.0269762
61563a4b0def9000ccc976ec,2925,0.2919735
62ebe597372fdef388b734b3,2925,0.9221311
667bd577710d52a05ac09036,2925,1.4175287
69728435c9476fe76dd2ab2f,2925,-0.34014794
697a645e36e6f14eea2b396b,2925,0.37085545
697caeea2ec1c2604535f8aa,2925,0.62486066
6980792fded33a62e27ce7cc,2925,1.5616301
69808775dc84b90f4adafb2f,2925,0.72686735
6980990e5c9007100eb282b6,2925,1.1790512
6980d9a70a7862a47c69046d,2925,2.4025613
6981150699107501d80e74b6,2925,1.8331236
6981e6c2e26c88d954f297eb,2925,-0.061477003
69829236d776a93cf3afa632,2925,1.2677291
698341d57fe7b870bddf91b8,2925,-1.1604239
6984a9246122d3bd4ca0833e,2925,1.7672904
69d5525ec7afcfce08d8608b,2925,0.48757117
69d555ce85e30d6215e559d9,2925,1.191385
69dac2125e535db5a698ea18,2925,0.3921886
69e913482ae5864d44e6387c,2925,1.3129182
60f19a691466276fe085b461,2926,0.23238759
61563a4b0def9000ccc976ec,2926,0.43378962
62ebe597372fdef388b734b3,2926,1.1918378
667bd577710d52a05ac09036,2926,1.185566
69728435c9476fe76dd2ab2f,2926,0.35196387
697a645e36e6f14eea2b396b,2926,0.27293833
697caeea2ec1c2604535f8aa,2926,1.4457134
6980792fded33a62e27ce7cc,2926,2.6650586
69808775dc84b90f4adafb2f,2926,0.69665037
6980990e5c9007100eb282b6,2926,0.38659968
6980d9a70a7862a47c69046d,2926,2.3158665
6981150699107501d80e74b6,2926,1.9153772
6981e6c2e26c88d954f297eb,2926,-0.019249377
69829236d776a93cf3afa632,2926,1.8062754
698341d57fe7b870bddf91b8,2926,-1.5509163
6984a9246122d3bd4ca0833e,2926,0.56600981
69d5525ec7afcfce08d8608b,2926,0.62732477
69d555ce85e30d6215e559d9,2926,0.78339421
69dac2125e535db5a698ea18,2926,-0.13871083
69e913482ae5864d44e6387c,2926,1.1192731
60f19a691466276fe085b461,2927,0.89730544
61563a4b0def9000ccc976ec,2927,0.12265466
62ebe597372fdef388b734b3,2927,0.37540549
667bd577710d52a05ac09036,2927,1.3184689
69728435c9476fe76dd2ab2f,2927,0.4074948
697a645e36e6f14eea2b396b,2927,0.32925435
697caeea2ec1c2604535f8aa,2927,1.3904859
6980792fded33a62e27ce7cc,2927,1.9115712
69808775dc84b90f4adafb2f,2927,2.3063422
6980990e5c9007100eb282b6,2927,1.2034253
6980d9a70a7862a47c69046d,2927,2.1752769
6981150699107501d80e74b6,2927,1.455253
6981e6c2e26c88d954f297eb,2927,0.83840738
69829236d776a93cf3afa632,2927,0.43382148
698341d57fe7b870bddf91b8,2927,-1.6124972
6984a9246122d3bd4ca0833e,2927,2.6531863
69d5525ec7afcfce08d8608b,2927,0.048875751
69d555ce85e30d6215e559d9,2927,1.2562594
69dac2125e535db5a698ea18,2927,-0.11120735
69e913482ae5864d44e6387c,2927,0.92614513
60f19a691466276fe085b461,2928,1.2161266
61563a4b0def9000ccc976ec,2928,0.29582971
62ebe597372fdef388b734b3,2928,0.40623011
667bd577710d52a05ac09036,2928,1.2733784
69728435c9476fe76dd2ab2f,2928,0.52497516
697a645e36e6f14eea2b396b,2928,0.54204806
697caeea2ec1c2604535f8aa,2928,1.7381568
6980792fded33a62e27ce7cc,2928,1.7812396
69808775dc84b90f4adafb2f,2928,1.8369267
6980990e5c9007100eb282b6,2928,1.3474577
6980d9a70a7862a47c69046d,2928,2.1451405
6981150699107501d80e74b6,2928,1.6722324
6981e6c2e26c88d954f297eb,2928,0.79470802
69829236d776a93cf3afa632,2928,0.84433084
698341d57fe7b870bddf91b8,2928,-1.1541824
6984a9246122d3bd4ca0833e,2928,2.6132775
69d5525ec7afcfce08d8608b,2928,0.18863359
69d555ce85e30d6215e559d9,2928,0.86643592
69dac2125e535db5a698ea18,2928,0.62107757
69e913482ae5864d44e6387c,2928,0.58916582
60f19a691466276fe085b461,2929,0.54181531
61563a4b0def9000ccc976ec,2929,0.037997013
62ebe597372fdef388b734b3,2929,1.8710804
667bd577710d52a05ac09036,2929,0.59525007
69728435c9476fe76dd2ab2f,2929,0.43017102
697a645e36e6f14eea2b396b,2929,0.25233366
697caeea2ec1c2604535f8aa,2929,0.47662543
6980792fded33a62e27ce7cc,2929,1.5486944
69808775dc84b90f4adafb2f,2929,0.99370985
6980990e5c9007100eb282b6,2929,0.35915868
6980d9a70a7862a47c69046d,2929,1.8718215
6981150699107501d80e74b6,2929,1.398545
6981e6c2e26c88d954f297eb,2929,0.050627426
69829236d776a93cf3afa632,2929,0.99991301
698341d57fe7b870bddf91b8,2929,-1.0320719
6984a9246122d3bd4ca0833e,2929,1.2668812
69d5525ec7afcfce08d8608b,2929,1.0253915
69d555ce85e30d6215e559d9,2929,0.9430517
69dac2125e535db5a698ea18,2929,0.78258638
69e913482ae5864d44e6387c,2929,1.587229
60f19a691466276fe085b461,2930,1.1578161
61563a4b0def9000ccc976ec,2930,0.19591305
62ebe597372fdef388b734b3,2930,0.85575907
667bd577710d52a05ac09036,2930,1.1600119
69728435c9476fe76dd2ab2f,2930,1.2350189
697a645e36e6f14eea2b396b,2930,0.40858927
697caeea2ec1c2604535f8aa,2930,1.0220437
6980792fded33a62e27ce7cc,2930,2.1020258
69808775dc84b90f4adafb2f,2930,0.9032633
6980990e5c9007100eb282b6,2930,0.57441413
6980d9a70a7862a47c69046d,2930,1.583758
6981150699107501d80e74b6,2930,1.8221267
6981e6c2e26c88d954f297eb,2930,0.41484087
69829236d776a93cf3afa632,2930,0.96885654
698341d57fe7b870bddf91b8,2930,-1.1865998
6984a9246122d3bd4ca0833e,2930,1.8934861
69d5525ec7afcfce08d8608b,2930,0.7270594
69d555ce85e30d6215e559d9,2930,1.5694334
69dac2125e535db5a698ea18,2930,-0.52537678
69e913482ae5864d44e6387c,2930,1.8405496
60f19a691466276fe085b461,2931,1.0701543
61563a4b0def9000ccc976ec,2931,-0.2818624
62ebe597372fdef388b734b3,2931,1.5111075
667bd577710d52a05ac09036,2931,0.82186849
69728435c9476fe76dd2ab2f,2931,-0.083078036
697a645e36e6f14eea2b396b,2931,0.57602623
697caeea2ec1c2604535f8aa,2931,0.50957661
6980792fded33a62e27ce7cc,2931,1.7828343
69808775dc84b90f4adafb2f,2931,1.1168639
6980990e5c9007100eb282b6,2931,0.40795555
6980d9a70a7862a47c69046d,2931,2.3439634
6981150699107501d80e74b6,2931,0.59774417
6981e6c2e26c88d954f297eb,2931,0.22117917
69829236d776a93cf3afa632,2931,1.319283
698341d57fe7b870bddf91b8,2931,-0.53525614
6984a9246122d3bd4ca0833e,2931,0.38479874
69d5525ec7afcfce08d8608b,2931,0.55454264
69d555ce85e30d6215e559d9,2931,0.7048331
69dac2125e535db5a698ea18,2931,0.6662105
69e913482ae5864d44e6387c,2931,1.1217118
60f19a691466276fe085b461,2932,0.66690539
61563a4b0def9000ccc976ec,2932,0.50442055
62ebe597372fdef388b734b3,2932,1.1795012
