alpha,beta,p_stay_noreward,p_stay_reward
-0.99978734,0.70776558999999994,0.26898324,0.42750898
-1.0093202,0.70162852,0.26711291,0.42367828
-0.9771928,0.74937714,0.27344915,0.44329114
-0.98117714,0.75063843,0.27265828,0.44261924
-0.9594301,0.68262012,0.27699231,0.43123602
-0.95534538,0.66212568,0.27781109,0.42721581
-0.93158334,0.63386248,0.2826036,0.42611473
-0.97113978,0.60759032,0.27465338,0.41010062
-0.95813209,0.69161457,0.27725234,0.43376224
-0.98260544,0.71330054,0.27237511,0.43307775
-0.94616974,0.71601299,0.27965577,0.44271347
-1.0050953,0.68916974,0.2679408,0.42166903
-1.0093798,0.68892078,0.26710124,0.42056388
-0.9347335,0.68810809,0.28196538,0.43865428
-1.010557,0.77909864,0.26687086,0.44239237
-1.0485381,0.80709795,0.25950592,0.43993147
-1.0402614,0.75678614,0.26109956,0.42960198
-0.95115912,0.67553485,0.27865177,0.43152687
-0.95462407,0.68063739,0.27795584,0.43192864
-0.98227413,0.69074449,0.27244078,0.42762943
-0.89635217,0.57916369,0.2898007,0.42136109
-0.91573465,0.62680844,0.28582778,0.42826677
-0.91261368,0.62849659,0.2864653,0.42944471
-0.96690005,0.57835896,0.27549882,0.40406855
-0.920238,0.70902796,0.2849094,0.44739291
-0.9290408,0.65913203,0.28311936,0.43292949
-0.99083732,0.60196723,0.27074672,0.40398933
-0.94118887,0.7312651,0.28066026,0.44771094
-0.96247312,0.68780193,0.27638331,0.43176068
-1.0157096,0.71974146,0.26586396,0.4265434
-0.99480434,0.696539,0.26996418,0.42598159
-0.9612033,0.71273475,0.27663734,0.43820048
-0.98394461,0.78835903,0.27210979,0.45125888
-1.0106838,0.6300495,0.26684606,0.40597393
-1.0182083,0.69431089,0.26537655,0.41972621
-1.0086791,0.69820169,0.26723844,0.42299822
-0.99673221,0.72448266,0.26958439,0.43235492
-1.0019822,0.70059791,0.26855187,0.42521911
-0.93217186,0.67311238,0.2824843,0.43559492
-0.9840308,0.65309842,0.27209272,0.41801378
-0.96164967,0.72919284,0.27654802,0.44214607
-0.96064724,0.74765224,0.27674862,0.44695165
-0.95125428,0.7480121,0.27863265,0.44936364
-1.0533723,0.70188468,0.25857805,0.41302172
-1.0181271,0.77626581,0.26539239,0.43982773
-0.99163408,0.70312241,0.27058944,0.42836827
-0.98792091,0.703845,0.27132293,0.4294548
-0.97337668,0.70565095,0.27420797,0.43346551
-0.93686376,0.64839771,0.28153428,0.42837944
-0.92295867,0.64207894,0.28435543,0.43023811
-0.9962823,0.71234476,0.26967299,0.4294887
-0.98679308,0.73981373,0.27154597,0.43856712
-1.0095632,0.80592494,0.26706534,0.44926563
-1.0130459,0.79866122,0.26638419,0.44660817
-1.0373734,0.73629025,0.26165711,0.42529271
-1.0291515,0.7447073,0.26324863,0.42936455
-0.9386337,0.76012857,0.28117641,0.45549184
-1.0747926,0.69771685,0.25449273,0.40683237
-0.94502109,0.72169646,0.27988722,0.44439973
-0.95737712,0.68650205,0.27740365,0.43269228
-0.95214288,0.69711203,0.27845408,0.43658563
-1.0055208,0.70554849,0.26785734,0.42556424
-0.95079163,0.73343886,0.27872565,0.44587472
-0.97541223,0.65074648,0.27380305,0.41953909
-1.0227437,0.75336755,0.2644933,0.43306025
-1.0295908,0.73830979,0.26316345,0.42769029
-1.0041111,0.75251141,0.26813391,0.43742981
-0.95626318,0.65429455,0.27762699,0.42507631
-0.94063354,0.68456576,0.28077239,0.43633058
-0.98122125,0.64869916,0.27264953,0.41762709
-0.97211724,0.74088288,0.27445869,0.44244762
-0.97646391,0.68935954,0.27359398,0.42871291
-1.004799,0.75356877,0.26799892,0.43752071
-0.98222432,0.71841381,0.27245065,0.43442723
-0.98417872,0.70504437,0.27206342,0.43066601
-0.98678378,0.7201498,0.27154781,0.43373363
-1.010505,0.72507099,0.26688103,0.42912206
-0.95021673,0.6716535,0.27884124,0.43080605
-1.0178004,0.72592508,0.26545608,0.42754482
-0.96024174,0.7058815,0.2768298,0.43675059
-0.92806904,0.59265424,0.28331663,0.4169237
-0.88599868,0.61784698,0.29193625,0.43336091
-0.8998526,0.60313254,0.28908079,0.42635949
-0.97771193,0.624744,0.27334602,0.41266289
-1.0114836,0.72396856,0.26668961,0.42861234
-1.0533124,0.72775666,0.25858953,0.41932237
-1.0519756,0.71110796,0.25884592,0.41559874
-0.98088954,0.78725226,0.27271531,0.45174138
-1.0317494,0.75919493,0.26274509,0.43228009
-1.0300768,0.8071431,0.26306921,0.44449626
-1.0838393,0.77158994,0.25278015,0.42256579
-1.0977538,0.73809893,0.250161,0.41104312
-0.97917053,0.60967877,0.2730564,0.40866384
-0.93273557,0.66454992,0.28237006,0.43335257
-0.96649064,0.71012329,0.27558054,0.4362569
-0.96461563,0.63892386,0.27595502,0.41928925
-0.96789752,0.63575613,0.27529977,0.41771968
-0.93640514,0.66624401,0.28162706,0.43286754
-0.91737111,0.60083625,0.28549385,0.42152046
-0.97128373,0.70227479,0.2746247,0.43315041
-0.97425363,0.71103642,0.27403348,0.43457301
-1.017506,0.71166778,0.26551349,0.42413091
-1.0083189,0.721001,0.26730898,0.42866063
-0.98981924,0.73633372,0.27094778,0.43696578
-1.017616,0.67573297,0.26549204,0.41535214
-0.89333053,0.64922226,0.290423,0.43927418
-0.91346568,0.61416185,0.28629118,0.42572768
-0.89235969,0.57870436,0.29062311,0.42222277
-1.0019166,0.63947394,0.26856475,0.41036839
-0.93617715,0.65830936,0.28167319,0.43097659
-1.0488853,0.72972923,0.25943921,0.42088144
-1.0339258,0.79674895,0.26232371,0.44098218
-0.93271615,0.56648642,0.28237399,0.40945236
-0.94150224,0.72725661,0.280597,0.44664253
-0.99649191,0.71954035,0.26963171,0.4312013
-0.9535867,0.65247066,0.27816408,0.42528468
-0.97337622,0.70993832,0.27420806,0.43451878
-0.97337622,0.70993832,0.27420806,0.43451878
-0.95156463,0.65481041,0.27857027,0.42635113
-0.98607639,0.64706853,0.27168776,0.4160505
-0.9642476,0.64669693,0.27602856,0.42127278
-1.0061902,0.76628856,0.2677261,0.44031059
-1.0362166,0.7379613,0.26188066,0.42598404
-1.0322812,0.78021486,0.26264208,0.43731496
-1.073048,0.80124959,0.25482387,0.43246565
-1.0653345,0.84527046,0.25629134,0.44520494
-1.1036714,0.84113616,0.24905261,0.43474059
-1.0694234,0.82901691,0.25551276,0.44018619
-1.0215642,0.7661717,0.26472283,0.43649668
-0.92987415,0.6032335,0.28295025,0.41905823
-0.98245843,0.74692789,0.27240425,0.44138807
-0.93551272,0.62133386,0.28180764,0.42209505
-0.97956721,0.71874224,0.27297767,0.43516092
-0.98579284,0.71179072,0.27174387,0.43192485
-0.91477745,0.60804296,0.28602322,0.42391201
-1.0259173,0.76118708,0.26387638,0.43420127
-1.0546109,0.72460389,0.25834066,0.41823891
-0.98838125,0.73937894,0.27123193,0.43806908
-1.0099421,0.71325594,0.26699118,0.42636777
-0.92186698,0.65509504,0.28457764,0.43369975
-0.92843335,0.65019169,0.28324266,0.43088491
-0.95736923,0.65036906,0.27740523,0.42384713
-0.9787877,0.71846023,0.2731324,0.43528321
-0.97106111,0.74716173,0.27466905,0.44425783
-0.97106111,0.74716173,0.27466905,0.44425783
-0.97513063,0.71634893,0.27385904,0.43566321
-0.98524803,0.7382795,0.2718517,0.43856979
-0.99126125,0.70109745,0.27066303,0.42796377
-1.0185856,0.73667387,0.26530301,0.42998516
-0.99116703,0.70202464,0.27068163,0.42821384
-0.95649413,0.67437109,0.27758068,0.42993336
-0.95649413,0.67437109,0.27758068,0.42993336
-0.97741074,0.63195375,0.27340585,0.41448452
-0.99088055,0.62818002,0.27073819,0.410306
-1.0604819,0.71441171,0.25721738,0.41433572
-1.0390367,0.73150376,0.26133591,0.42371703
-1.0366182,0.74131279,0.26180305,0.42670552
-1.0046273,0.77344355,0.26803262,0.44246012
-1.0046273,0.77344355,0.26803262,0.44246012
-0.98980344,0.73402882,0.2709509,0.43640268
-0.97251955,0.71772287,0.27437859,0.43664323
-0.98755862,0.73327022,0.27139457,0.43676826
-1.0218445,0.73977177,0.26466826,0.42994568
-0.9511831,0.69432366,0.27864695,0.43613588
-0.94252873,0.69812635,0.28038983,0.43920174
-1.0150872,0.69020135,0.26598547,0.4194855
-0.96384399,0.72049715,0.27610922,0.43946174
-0.96464217,0.65328089,0.27594972,0.4227825
-0.93175563,0.70259788,0.28256867,0.44295996
-0.94527446,0.65341051000000006,0.27983616,0.4275476
-0.95260321,0.66940866,0.2783616,0.42967076
-0.92651594,0.62445445,0.28363209,0.42505361
-0.92112793,0.61245577,0.28472813,0.42343888
-0.92409838,0.64495539,0.28412356,0.4306639
-0.88798064,0.62074834,0.29152673,0.43358669
-0.95556101,0.73454009,0.27776783,0.44496861
-0.97598327,0.70696328,0.27368952,0.4331477
-0.95064192,0.65462245,0.27875575,0.42653084
-0.91203767,0.64954636,0.28658305,0.43475139
-0.91203767,0.64954636,0.28658305,0.43475139
-0.97440347,0.64349532,0.27400367,0.41801967
-0.98640602,0.75712218,0.27162254,0.44292884
-0.98082712,0.71144884,0.2727277,0.43305973
-0.97145523,0.67600367,0.27459054,0.42666976
-1.0417938,0.79822204,0.26080404,0.43940635
-1.048328,0.77614823,0.2595463,0.43237204
-0.92275073,0.61645822,0.28439775,0.42401995
-0.90459425,0.63529808,0.28810729,0.43307989
-0.92611153,0.61008663,0.28371427,0.42164482
-0.94127442,0.66010858,0.28064299,0.43016798
-1.0187972,0.71696202,0.26526177,0.42510893
-1.0284045,0.71852301,0.26339354,0.42314367
-0.96086038,0.70426955,0.27670596,0.43620194
-0.9541997,0.65695959,0.27804101,0.4262323
-0.95952057,0.68648644,0.27697419,0.43216237
-0.93110192,0.6867249,0.28270121,0.43920798
-0.91244699,0.62150517,0.28649937,0.42777331
-0.89767866,0.5215262,0.28952777,0.40705521
-0.89767866,0.5215262,0.28952777,0.40705521
-0.84391038,0.558858,0.30071185,0.42921556
-0.88821074,0.53327457,0.29147921,0.41218593
-0.85917165,0.4969868,0.29751244,0.41043078
-0.83378764,0.59029097,0.30284479,0.43942483
-1.0040232,0.69766757,0.26815115,0.42400454
-0.98005448,0.63339963,0.27288097,0.41419384
-0.97356513,0.64971187,0.27417047,0.41973697
-0.91329582,0.6511784,0.28632588,0.43484327
-1.0123451,0.72187014,0.26652117,0.4278876
-1.0048225,0.75850656,0.26799431,0.43873047
-0.99430263,0.76048717,0.27006307,0.44181099
-0.97947974,0.65904582,0.27299503,0.42057
-0.94615538,0.67426268,0.27965866,0.4324425
-0.94615538,0.67426268,0.27965866,0.4324425
-0.97073489,0.68511255,0.27473405,0.42907593
-0.93413465,0.65997753,0.28208664,0.43188682
-0.95964292,0.67123118,0.27694969,0.42839274
-1.0012515,0.72725963,0.26869544,0.43192737
-1.0012384,0.7291573,0.268698,0.43239626
-0.9445337,0.6543727,0.27998547,0.42796445
-0.98387011,0.72411105,0.27212454,0.43542294
-1.0319753,0.70810621,0.26270132,0.4197331
-0.94454884,0.72215555,0.27998241,0.4446297
-0.98500516,0.65402591,0.27189978,0.41800238
-0.97768689,0.69172647,0.273351,0.42899311
-0.92827282,0.6990845,0.28327525,0.44295241
-1.0293479,0.67459634,0.26321055,0.41223066
-0.95661607,0.67493152,0.27755623,0.43004083
-0.97241449,0.67402436,0.27439951,0.42595108
-0.9809107,0.72979224,0.27271112,0.43754823
-0.98417226,0.73034717,0.2720647,0.43688224
-0.9664443,0.72102395,0.2755898,0.43895103
-0.96688009,0.69152842,0.2755028,0.43159374
-0.98349228,0.68632253,0.27219939,0.42624951
-0.97735086,0.73981272,0.27341775,0.44089313
-0.95055018,0.6374729,0.27877419,0.42236379
-0.92193375,0.64488938,0.28456404,0.43117854
-0.92905357,0.60681563,0.28311676,0.42013044
-0.90455122,0.58681906,0.28811612,0.42122854
-0.86654085,0.66742634,0.29597459,0.45038519
-0.86244972,0.6753633,0.29682778,0.45336434
-0.89370988,0.6719932,0.29034483,0.44479679
-0.99674408,0.65909273,0.26958206,0.4163801
-1.0102635,0.64409093,0.26692829,0.40946619
-0.97480912,0.65447795,0.27392298,0.42059504
-0.951544,0.68362462,0.27857442,0.43341796
-0.98660019,0.71540605,0.27158413,0.43261396
-0.92923032,0.64251928,0.28308089,0.42880925
-0.92640403,0.64461451,0.28365483,0.43001511
-0.99206534,0.68553937,0.27050433,0.42396294
-1.0075309,0.69456116,0.26746334,0.42239003
-1.0363297,0.6908447,0.2618588,0.41447772
-1.0520837,0.69367439,0.25882517,0.41134468
-1.0534805,0.69845888,0.25855731,0.41216522
-0.98827391,0.67236432,0.27125315,0.42167293
-0.94100113,0.67332026,0.28069816,0.43347653
-0.96609539,0.65233712,0.27565946,0.42219765
-0.93600763,0.62086474,0.28170749,0.42185992
-0.9846159,0.70662832,0.27197685,0.43094721
-0.99060585,0.70548302,0.27079243,0.4291983
-0.98052226,0.69103264,0.27278817,0.42812882
-0.95100664,0.70743387,0.27868242,0.43940609
-0.96899533,0.67918851,0.2750808,0.42805116
-0.91617874,0.66226034,0.28573714,0.43685928
-0.90314239,0.65026491,0.28840516,0.43711538
-0.92401761,0.61744967,0.28413999,0.42395269
-0.95041789,0.68923105,0.27880079,0.43507198
-0.95041789,0.68923105,0.27880079,0.43507198
-0.94436131,0.62731413,0.28002022,0.42139554
-0.93116725,0.64375871,0.28268797,0.42863842
-0.94745947,0.63862904,0.27939603,0.42340024
-0.98024781,0.64620267,0.27284261,0.41725671
-0.9842991,0.75217194,0.27203958,0.44222739
-0.9256442,0.57145061,0.28380925,0.41236586
-0.94584311,0.6513659,0.27972157,0.42690813
-0.88073665,0.64306919,0.29302515,0.44086125
-0.93279491,0.63530764,0.28235803,0.42617186
-0.95301466,0.65787785,0.27827895,0.42674676
-0.89321347,0.55863965,0.29044712,0.41712816
-0.879009,0.58461926,0.29338318,0.42692953
-0.91703807,0.68091409,0.28556179,0.44124175
-0.9986872,0.66514697,0.26919961,0.41737948
-0.99330448,0.73135441,0.27025988,0.4348844
-1.002643,0.7075454,0.2684221,0.42675636
-0.97164259,0.68839893,0.27455322,0.42965873
-0.94554234,0.65815463,0.27978218,0.42864352
-0.98710295,0.72324276,0.27148468,0.43441502
-0.97765551,0.6778663,0.27335723,0.42560901
-0.97765551,0.6778663,0.27335723,0.42560901
-0.96353517,0.7387613,0.27617095,0.44404193
-0.96061517,0.70681783,0.27675504,0.43688907
-0.96226737,0.70639382,0.27642446,0.43637835
-0.95537278,0.71931512,0.2778056,0.44125811
-0.97881901,0.69904673,0.27312618,0.43050961
-0.98219896,0.68560622,0.27245568,0.42639063
-1.0059717,0.7497136,0.26776894,0.43628378
-0.99860797,0.73647207,0.2692152,0.43483873
-0.9709751,0.67341295,0.27468619,0.42615355
-0.97783497,0.70763345,0.27332158,0.43285762
-1.0430239,0.67932196,0.26056695,0.41006373
-0.87998047,0.66202388,0.29318183,0.44572554
-0.9221097,0.63070063,0.28452822,0.42765894
-0.9098501,0.60797708,0.28703051,0.42509967
-0.92767606,0.58755508,0.28339643,0.41578009
-0.92840922,0.5775106,0.28324756,0.41316452
-0.91212831,0.59103938,0.28656452,0.42041039
-0.89020627,0.58959852,0.29106726,0.42540892
-0.91912757,0.61292843,0.28513569,0.42404275
-0.92506995,0.60052027,0.28392598,0.41956736
-0.95492276,0.69268167,0.27789589,0.43481288
-0.94255562,0.62929009,0.28038441,0.42231786
-0.91236289,0.61292151,0.28651656,0.42569405
-0.92961452,0.63387138,0.28300293,0.42659844
-0.94042981,0.61255252,0.28081353,0.4187572
-0.92114101,0.66569726,0.28472546,0.43648406
-0.97125459,0.65062791,0.27463051,0.42052303
-0.95045033,0.64030308,0.27879427,0.4230788
-0.93813688,0.66055985,0.28127684,0.4310479
-0.99109638,0.72976209,0.27069558,0.43503574
-0.95373419,0.65690976,0.27813447,0.42633396
-1.0056612,0.66330437,0.26782982,0.41523709
-0.99817209,0.66808359,0.26930096,0.41821909
-0.91865865,0.68382144,0.28523128,0.44155903
-0.93819425,0.70210853,0.28126524,0.44125119
-0.95921019,0.64687451,0.27703636,0.42254473
-0.96820036,0.73751729,0.27523935,0.44258362
-0.97928483,0.65613907,0.27303371,0.41990929
-0.95680329,0.69579177,0.27751869,0.43511507
-0.99141463,0.66671762,0.27063275,0.41953148
-0.9674123,0.68527179,0.27539659,0.42992908
-0.93470039,0.64861962,0.28197208,0.42896363
-1.0117584,0.67447041,0.26663586,0.4164684
-0.97676063,0.6759077,0.27353502,0.42534899
-1.0393388,0.72871886,0.2612776,0.42296343
-0.93226504,0.71154447,0.28246541,0.44504279
-1.0388366,0.70357818,0.26137453,0.41696172
-0.96580856,0.70928171,0.27571673,0.43621768
-0.95951765,0.69402899,0.27697478,0.43401496
-0.97342655,0.70578107,0.27419804,0.43348522
-0.93339857,0.65441772,0.28223573,0.43070365
-0.89870683,0.60555069,0.28931632,0.42723137
-0.93482559,0.60973065,0.28194673,0.41943458
-0.9270689,0.63947437,0.28351975,0.42859287
-0.8999138,0.62164889,0.28906821,0.43087921
-0.9171769,0.66898071,0.28553347,0.43826753
-0.98497754,0.6364934,0.27190525,0.41375006
-0.98336225,0.71658646,0.27222515,0.4336988
-0.99169449,0.67958059,0.27057751,0.42259884
-0.91946462,0.62573002,0.28506699,0.42708982
-0.91568732,0.65595337,0.28583745,0.43542911
-0.97984479,0.66080373,0.27292258,0.42090947
-1.011557,0.71654161,0.26667525,0.42677646
-1.0243029,0.70464707,0.26419009,0.42075962
-0.93455201,0.69475971,0.28200212,0.44033754
-0.92468303,0.68634259,0.28400466,0.44069536
-0.98126186,0.67561465,0.27264148,0.42417756
-0.9501381,0.632505,0.27885705,0.42125269
-0.96462513,0.67904564,0.27595312,0.42908643
-0.98512697,0.65260637,0.27187567,0.41762745
-0.90088356,0.64696232,0.28886896,0.43685859
-0.9764753,0.69001337,0.27359172,0.42887026
-1.0183091,0.70282429,0.26535689,0.42177652
-0.93570041,0.6583376,0.28176966,0.43110043
-1.0082404,0.71233766,0.26732435,0.4265594
-0.96107744,0.67538539,0.27666253,0.42905885
-0.98884578,0.67552506,0.27114012,0.4223044
-0.99062055,0.74060105,0.27078952,0.4378187
-1.0739019,0.81226177,0.25466176,0.43496057
-0.97065318,0.70646738,0.27475033,0.43433503
-0.98294840000000006,0.71393498,0.27230715,0.43314931
-1.0116061,0.73471307,0.26666565,0.43121565
-0.93662657,0.6268724,0.28158226,0.42317474
-0.91713598,0.61240814,0.28554182,0.42440213
-0.96472801,0.66972303,0.27593257,0.42677901
-1.0344288,0.79643454,0.26222639,0.4407807
-0.97450084,0.61934988,0.2739843,0.41213388
-0.96766933,0.63261066,0.2753453,0.41701028
-1.007927,0.71185051,0.26738573,0.42651689
-0.97744648,0.74748218,0.27339875,0.44276095
-0.98961413,0.67451254,0.2709883,0.42186999
-0.93977478,0.68593164,0.28094584,0.4368778
-1.0228551,0.62009829,0.26447163,0.40065017000000003
-1.0295789,0.57186524,0.26316576,0.38752835
-1.023375,0.66758982,0.26437051,0.41198024
-1.0031627,0.76540271,0.26832005,0.44083844
-0.9771633,0.65619528,0.27345501,0.42043985
-0.95435641,0.68873839,0.27800956,0.43398318
-0.95435641,0.68873839,0.27800956,0.43398318
-0.95737901,0.68294558,0.27740327,0.43181902
-0.98957546,0.72114131,0.27099594,0.43329155
-0.9716302,0.71116806,0.27455569,0.43525011
-0.93752231,0.6228483,0.2814011,0.42197428
-1.0244997,0.76273704,0.26415184,0.43493046
-1.023655,0.7617459,0.26431606,0.43489446
-0.91173217,0.61248665,0.28664551,0.42574193
-0.89646911,0.60967208,0.28977664,0.42878819
-0.89053157,0.61774924,0.29100014,0.43222417
-0.90289203,0.60459466,0.28845655,0.42597376
-0.94471856,0.58566642,0.2799482,0.41118903
-0.94721432,0.60272174,0.27944539,0.41471859
-0.91124328,0.6390785,0.28674549,0.43237572
-0.96406474,0.62894176,0.2760651,0.41699465
-0.98040379,0.63913025,0.27281167,0.41550015
-0.97464681,0.75524246,0.27395526,0.44536789
-0.96543164,0.70336223,0.27579201,0.43485507
-0.9528437,0.65589082,0.27831329,0.42630255
-0.93903678,0.6331963,0.28109495,0.42413035
-0.94085567,0.72125386,0.28072753,0.44531912
-0.95081212,0.67405623,0.27872153,0.43124929
-0.91916911,0.62891896,0.28512722,0.42794263
-0.96870194,0.69013742,0.27513931,0.43080574
-0.99092666,0.73440937,0.27072908,0.43622003
-0.95975024,0.67044664,0.2769282,0.42817437
-0.97163317,0.67038912,0.2745551,0.42525339
-0.99717206,0.76303447,0.26949779,0.44173155
-0.99069585,0.71377746,0.27077466,0.43120944
-0.93790878,0.66288919,0.28132295,0.43167521
-0.91209815,0.63463261,0.28657068,0.43107524
-0.90658678,0.57425028,0.2876988,0.41767222
-0.90459009,0.57059289,0.28810815,0.41726836
-0.86980982,0.603522,0.29529388,0.43381866
-0.86011061,0.63225884,0.29731624,0.44328223
-0.88231488,0.62462445,0.29269831,0.43593154
-0.85984409,0.60091745,0.29737192,0.43562758
-0.8856808,0.57841145,0.29200196,0.4237814
-0.98846334,0.70245402,0.2712157,0.42898113
-1.0170983,0.72627082,0.265593,0.4278013
-1.0168841,0.75050853,0.26563479,0.43379711
-0.98537909,0.71105272,0.27182576,0.43184529
-0.94279551,0.68957785,0.28033601,0.43703168
-0.98865221,0.67269965,0.27117837,0.42166245
-0.99318889,0.73246701,0.27028267,0.43518626
-0.96979562,0.70092886,0.27492124,0.43318532
-0.96693555,0.70356133,0.27549173,0.43453443
-0.96929173,0.68000589,0.2750217,0.42817871
-1.0012021,0.72671031,0.26870513,0.43180469
-1.0195689,0.7588636,0.26511138,0.43519033
-0.94998002,0.6838057,0.27888884,0.43384653
-0.94422393,0.60513699,0.28004792,0.41603129
-0.92008375,0.62282899,0.28494083,0.42622872
-0.98047352,0.71054649,0.27279784,0.43292501
-0.99263214,0.68001034,0.27039249,0.42247492
-0.9800926,0.6927436,0.27287341,0.428653
-1.009954,0.73417923,0.26698886,0.43148996
-1.0425059,0.74792397,0.26066677,0.42688251
-0.95915878,0.68645376,0.27704665,0.43224314
-1.0187719,0.73698268,0.26526669,0.43001518
-0.9401145,0.72890932,0.28087721,0.44739411
-1.0037716,0.6901566,0.26820052,0.4222326
-0.99107133,0.71110301,0.27070052,0.43046154
-0.88252266,0.63141692,0.29265529,0.43755136
-0.96686142,0.72239491,0.27550653,0.43918594
-0.8926183,0.62307835,0.2905698,0.43302004
-0.89189764,0.60872234,0.29071838,0.42967548
-0.87645935,0.53738828,0.29391203,0.41603514
-0.87193607,0.6482819,0.29485161,0.44431837
-0.99661772,0.67115469,0.26960694,0.41934494
-0.94822072,0.66955657,0.27924279,0.43078131
-0.96805867,0.6978641,0.27526762,0.43285933
-0.93221774,0.65947844,0.282475,0.43223472
-1.0094833,0.69504032,0.26708099,0.42203064
-0.95547085,0.62656968,0.27778592,0.41850801
-0.96337146,0.71044728,0.27620368,0.43710389
-1.0195547,0.78001581,0.26511415,0.44039998
-1.0664302,0.78533195,0.25608255,0.43018454
-1.0276903,0.79324232,0.26353213,0.44165501
-0.94032258,0.70748566,0.28083519,0.44205233
-1.0073066,0.74007698,0.26750729,0.43358735
-0.97823879,0.65950987,0.27324139,0.42098555
-0.94138148,0.69246883,0.28062138,0.43809115
-0.9397418,0.66558375,0.2809525,0.43188659
-0.9731028,0.62605826,0.27426248,0.4140993
-0.92713605,0.65538918,0.28350611,0.43247829
-0.89511728,0.58189688,0.29005493,0.42232887
-0.96360202,0.67003832,0.27615759,0.42713164
-0.97837358,0.66229211,0.27321462,0.42163102
-0.97530691,0.69679111,0.27382399,0.43081768
-0.97482719,0.70934741,0.27391939,0.43401714
-0.97932175,0.74221385,0.27302638,0.44099919
-0.95107795,0.70100326,0.27866809,0.43780512
-0.99960915,0.69352432,0.26901827,0.42407068
-0.97060927,0.67851272,0.27475908,0.42749067
-0.97687268,0.70247598,0.27351275,0.43182803
-0.97687268,0.70247598,0.27351275,0.43182803
-1.0363728,0.74631042,0.26185048,0.4279886
-0.98923236,0.77841253,0.27106373,0.44748938
-0.98923236,0.77841253,0.27106373,0.44748938
-1.028044,0.72600546,0.2634635,0.42505923
-0.94728731,0.68873548,0.27943069,0.43571973
-0.99306473,0.7000568,0.27030716,0.42726764
-0.99882224,0.71888033,0.26917305,0.43046802
-1.0229951,0.73549855,0.26444441,0.42861688
-0.96012027,0.71542538,0.27685412,0.43912969
-1.008525,0.72824291,0.26726861,0.43038462
-1.0076491,0.71216514,0.26744018,0.42666185
-1.0240763,0.79491335,0.26423415,0.44295868
-1.0539223,0.75634194,0.25847263,0.42614909
-1.0025781,0.65967015,0.26843484,0.41510327
-0.94503691,0.68202459,0.27988403,0.43462336
-0.9755664,0.72149991,0.27377239,0.43682285
-0.94632818,0.64141532,0.27962385,0.42435693
-0.9684161,0.69809772,0.27519632,0.43282893
-1.0258837,0.7076797,0.26388291,0.4211135
-1.0245792,0.71419172,0.26413639,0.42302016
-1.0115143,0.76742374,0.2666836,0.43927853
-1.0317414,0.78324142,0.26274663,0.43819273
-1.0382613,0.72791801,0.26148561,0.42303094
-1.025626,0.79236109,0.26393298,0.44194678
-0.96945084,0.6507695,0.27498998,0.42099715
-0.96889985,0.65609345,0.27509984,0.42242988
-1.0546376,0.80023922,0.25833556,0.43674121
-1.0251652,0.79934344,0.26402249,0.44378325
-1.0637324,0.77034044,0.25659683,0.42717365
-0.93304959,0.66336701,0.28230643,0.43298502
-1.004438,0.66359184,0.26806975,0.41560395
-0.98122228,0.66508806,0.27264932,0.42161816
-0.96680638,0.75433862,0.27551752,0.44708198
-0.99211956,0.6480975,0.27049363,0.4148328
-1.0279749,0.726253,0.26347689,0.42513659
-1.0296748,0.77088331,0.26314716,0.43566082
-0.88855745,0.6004607,0.29140761,0.42846988
-0.88382252,0.60100563,0.29238629,0.42976331
-1.0190507,0.69686971,0.26521236,0.42014432
-1.0430656,0.7164843,0.26055892,0.41907268
-1.0347395,0.74006974,0.2621663,0.42686103
-1.0517445,0.72775978,0.25889026,0.41970496
-1.0517445,0.72775978,0.25889026,0.41970496
-0.99945033,0.71855154,0.26904951,0.43023344
-1.000214,0.71227837,0.26889934,0.42850933
-0.99003324,0.75848741,0.27090551,0.44237079
-0.97537463,0.67656672,0.27381052,0.42584893
-0.91757889,0.65610563,0.28545147,0.43500158
-0.91882153,0.61574652,0.28519808,0.42480594
-0.96565465,0.63355283,0.27574747,0.41772931
-0.92976749,0.63967398,0.28297189,0.42798097
-0.91539277,0.57616869,0.28589758,0.41599797
-0.89455619,0.56480677,0.29017048,0.41830159
-0.85608882,0.52165597,0.29815715,0.41716244
-0.9160915,0.55175629,0.28575495,0.40991054
-0.93094503,0.59745622,0.28273303,0.41739198
-0.90548949,0.68995752,0.28792371,0.44632463
-0.97909564,0.67707374,0.27307127,0.42506329
-0.87795495,0.60365235,0.29360174,0.43185112
-0.87953044,0.60236543,0.29327509,0.43114895
-0.93411915,0.5666709,0.28208978,0.40915776
-0.90414792,0.62972594,0.28819884,0.43182183
-0.92697234,0.66780874,0.28353936,0.43556932
-0.92875009,0.6269068,0.28317836,0.42510694
-0.95595458,0.62556502,0.27768889,0.41814584
-0.96458348,0.60438545,0.27596145,0.41091163000000003
-0.91887905,0.66027143,0.28518635,0.43570602
-1.0008746,0.7144221,0.26876951,0.42887259
-0.95390427,0.72833282,0.27810032,0.44384504
-1.0594365,0.69106058,0.25741715,0.40893351
-0.97525176,0.77696356,0.27383495,0.45058974
-1.0497498,0.7573964,0.25927315,0.42742781
-1.0616979,0.74444524,0.25698512,0.42134544
-1.02377,0.70198155,0.26429371,0.42023996
-0.95491407,0.69930954,0.27789764,0.43644452
-0.94759684,0.712295,0.27936837,0.44144446
-0.9710078,0.6452536,0.27467967,0.41927405
